source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,LogisticRegression_TWCW_pred,LogisticRegression_TWCW_proba
GDG,WD,2023-08,2023,8,13,1095.0,0.52,564,5267.0,2.5,768,2108,0.2676,0.3643,32,2324,1,2324.0,0,4,4693.0,5505.0,10198.0,16.0,8.0,8.0,12,28.0,14.0,14.0,8563.67,8568.0,17131.67,1,0.14285714285714285,48,0.43429448190325176,0.1,17.61219370621507,0.13817204350745807,0.0,0.0,13.800499325157494,25.707579987023465,18.12664270529183,17.516847222082077,0.16021505561006325,0.0,0.0,13.54870858548149,25.315644523148897,18.04057031549433,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.5821097391752873
UTVR,UTLN,2023-08,2023,8,3,1999.0,0.61,1017,7166.0,2.2,1138,3264,0.3116,0.3487,7,2869,1,2869.0,0,6,8468.0,7766.0,16234.0,7.333333333333333,3.6666666666666665,3.6666666666666665,4,7.0,3.5,3.5,5211.0,5211.0,10422.0,0,0.0,24,0.0,0.0,17.539333078169054,0.16626344175548644,0.0,0.0,13.036879285288755,25.420644468517715,17.98845943712419,17.558833469626723,0.16626344175548644,0.0,0.0,13.036879285288755,25.420644468517715,18.00795991061836,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.43286427920904963
PMR,PMW,2023-08,2023,8,1,400.0,0.41,262,2159.0,2.21,306,978,0.2679,0.3129,0,1232,1,1232.0,0,8,2513.0,2513.0,5026.0,20.5,10.25,10.25,4,11.0,5.5,5.5,2459.0,2458.0,4917.0,0,0.0,32,0.0,0.0,17.340013806537915,0.10793010820384308,0.0,0.0,15.388135721846934,27.828386336244563,17.92731221901473,17.366013215434165,0.10793010820384308,0.0,0.0,15.388135721846934,27.828386336244563,17.953311563819966,0,0.0,8.0,23.0,0.2629,1,0.03169734,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.968,3,-0.8660254037844384,-0.5000000000000004,0.0,0.3804307877015671
MT,STD,2023-08,2023,8,21,305.0,0.26,130,8460.0,7.09,268,1194,0.1089,0.2245,59,1422,1,1422.0,0,1,0.0,1422.0,1422.0,21.0,0.0,21.0,4,46.66666666666667,21.666666666666668,25.0,4808.0,2402.0,7210.0,0,0.0,4,0.0,0.0,18.37980320889463,0.16276881838798202,0.0,0.0,11.556488896449727,23.80790254762096,18.742303127883584,18.284438367812864,0.13346774301301406,0.0,0.0,11.108174924568463,23.777902585524384,18.64015079698255,0,0.0,8.0,23.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.7760528335398306
RHN,VNDC,2023-08,2023,8,8,326.0,0.29,94,1200.0,1.06,38,1130,0.0832,0.0336,0,1166,1,1166.0,0,1,0.0,1166.0,1166.0,8.0,0.0,8.0,3,5.5,4.5,1.0,2313.0,1379.0,3692.0,0,0.0,3,0.0,0.0,17.516290630063704,0.14690860284752744,0.0,0.0,12.297620167174648,24.547257371487156,17.866357835390236,17.717790569028548,0.14690860284752744,0.0,0.0,12.297620167174648,24.547257371487156,18.06785777435508,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.3831091093114083
GDG,GD,2023-08,2023,8,3,1340.0,0.54,432,6282.0,2.52,552,2493,0.1733,0.2214,98,3181,1,3181.0,0,4,4693.0,5505.0,10198.0,16.0,8.0,8.0,17,37.07142857142857,20.5,16.571428571428573,13700.5,10295.67,23996.17,1,0.09090909090909091,68,0.5581106265512472,0.16666666666666666,17.61219370621507,0.13817204350745807,0.0,0.0,13.800499325157494,25.707579987023465,18.12664270529183,17.639015968127918,0.14798387174083982,0.0,0.0,14.052744936878963,26.799676704150375,18.136260495390943,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.6469363617574082
UTVR,UT,2023-08,2023,8,1,1777.0,0.51,806,6855.0,1.98,943,3460,0.2329,0.2725,5,3165,1,3165.0,0,6,8468.0,7766.0,16234.0,7.333333333333333,3.6666666666666665,3.6666666666666665,27,45.66666666666667,22.666666666666668,23.0,24009.0,31359.0,55368.0,0,0.0,162,0.0,0.0,17.539333078169054,0.16626344175548644,0.0,0.0,13.036879285288755,25.420644468517715,17.98845943712419,17.500333520673937,0.16626344175548644,0.0,0.0,13.036879285288755,25.420644468517715,17.949459879629075,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.700380260112881
WD,VTN,2023-08,2023,8,9,330.0,0.19,163,2938.0,1.69,201,1740,0.0937,0.1155,18,1810,1,1810.0,0,12,8563.67,8568.0,17131.67,28.0,14.0,14.0,4,11.0,5.5,5.5,3654.0,3250.0,6904.0,0,0.0,48,0.0,0.0,17.516847222082077,0.16021505561006325,0.0,0.0,13.54870858548149,25.315644523148897,18.04057031549433,17.509002875256282,0.12096774277667846,0.0,0.0,13.754699246457188,25.486450932679638,17.96337113329159,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.2622447473330173
NDB,BSMZ,2023-08,2023,8,1,2941.0,1.55,1125,6011.0,3.18,1174,1893,0.5943,0.6202,6,1981,1,1981.0,0,8,6015.0,6040.0,12055.0,19.0,9.5,9.5,4,5.0,2.5,2.5,4035.0,4035.0,8070.0,0,0.0,32,0.0,0.0,17.50001116850043,0.11827957104410856,0.0,0.0,13.089216801748481,26.112579943031392,17.8815300015993,17.474010538029415,0.11827957104410856,0.0,0.0,13.089216801748481,26.112579943031392,17.85552929165543,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.26597430585047743
GV,DT,2023-08,2023,8,8,1822.0,0.5,507,21235.0,5.78,1048,3673,0.138,0.2853,156,4198,1,4198.0,0,11,12190.0,9142.0,21332.0,20.7,9.5,11.2,11,20.1,7.6,12.5,12115.0,12017.5,24132.5,1,0.09090909090909091,121,0.43429448190325176,0.1,17.590099885899534,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.286941288619914,17.590609993985904,0.16223118373102718,0.0,0.0,13.866252325234875,26.316289651778437,18.193902996278577,0,0.0,8.0,23.0,0.2629,1,0.98448133,0.0,0.0,0.00027225702,0.984,0.0,0.0,0.0,0.016,3,-0.8660254037844384,-0.5000000000000004,1.0,0.8395897951856464
GVC,GD,2023-08,2023,8,28,295.0,0.23,119,2340.0,1.86,66,1261,0.0944,0.0523,32,1889,1,1889.0,0,5,0.0,11769.0,11769.0,9.6,0.0,9.6,17,37.07142857142857,20.5,16.571428571428573,13700.5,10295.67,23996.17,1,0.07142857142857142,85,0.5581106265512472,0.16666666666666666,17.58359964175891,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.28044104447929,17.639015968127918,0.14798387174083982,0.0,0.0,14.052744936878963,26.799676704150375,18.136260495390943,0,0.0,8.0,23.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.16902632963194217
NDB,AMPO,2023-08,2023,8,22,305.0,0.38,67,1557.0,1.93,225,806,0.0831,0.2792,0,977,1,977.0,0,8,6015.0,6040.0,12055.0,19.0,9.5,9.5,7,22.333333333333336,10.0,12.333333333333334,8182.0,8057.0,16239.0,1,0.14285714285714285,56,0.7213475204444817,0.25,17.50001116850043,0.11827957104410856,0.0,0.0,13.089216801748481,26.112579943031392,17.8815300015993,17.563163381750865,0.12163978604780089,0.0,0.0,14.025443788177224,27.069192839566096,18.185743933082907,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.5964224199592939
GV,LAA,2023-08,2023,8,2,2424.0,1.2,585,13758.0,6.79,1010,2027,0.2886,0.4983,48,2748,1,2748.0,0,11,12190.0,9142.0,21332.0,20.7,9.5,11.2,7,11.333333333333332,5.0,6.333333333333333,10606.0,8153.0,18759.0,2,0.25,77,1.0383673259838582,0.2909090909090909,17.590099885899534,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.286941288619914,17.609599018609654,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.306440314938946,0,0.0,8.0,23.0,0.2629,1,0.99851996,0.0,0.0,0.0004933399,0.999,0.0,0.0,0.0,0.001,3,-0.8660254037844384,-0.5000000000000004,1.0,0.7418603597770016
GVC,GV,2023-08,2023,8,1,978.0,0.33,316,10410.0,3.52,286,2959,0.1068,0.0967,122,3020,1,3020.0,0,5,0.0,11769.0,11769.0,9.6,0.0,9.6,11,20.7,9.5,11.2,12190.0,9142.0,21332.0,3,0.375,55,1.5726743937719798,0.4409090909090909,17.58359964175891,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.28044104447929,17.590099885899534,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.286941288619914,0,0.0,8.0,23.0,0.2629,0,0.3697195,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.63,3,-0.8660254037844384,-0.5000000000000004,0.0,0.18362895174510335
PMR,HN,2023-08,2023,8,19,22.0,2.75,3,22.0,2.75,3,8,0.375,0.375,0,18,1,18.0,0,8,2513.0,2513.0,5026.0,20.5,10.25,10.25,11,37.766666666666666,20.166666666666668,17.6,5117.75,4982.0,10099.75,2,0.25,88,1.897814654202382,0.6111111111111112,17.340013806537915,0.10793010820384308,0.0,0.0,15.388135721846934,27.828386336244563,17.92731221901473,17.03831502314537,0.16653225941443314,0.0,0.0,14.330087574899837,26.64145089349439,17.697118914255533,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.5103660927174686
GV,GD,2023-08,2023,8,29,22.0,1.29,3,70.0,4.12,7,17,0.1765,0.4118,0,36,1,36.0,0,11,12190.0,9142.0,21332.0,20.7,9.5,11.2,17,37.07142857142857,20.5,16.571428571428573,13700.5,10295.67,23996.17,2,0.14285714285714285,187,1.179445561110859,0.3666666666666667,17.590099885899534,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.286941288619914,17.639015968127918,0.14798387174083982,0.0,0.0,14.052744936878963,26.799676704150375,18.136260495390943,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.8580254927407357
GVC,VB,2023-08,2023,8,3,320.0,0.24,131,1440.0,1.06,43,1360,0.0963,0.0316,84,1726,1,1726.0,0,5,0.0,11769.0,11769.0,9.6,0.0,9.6,3,7.5,3.5,4.0,3469.0,1726.0,5195.0,0,0.0,15,0.0,0.0,17.58359964175891,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.28044104447929,17.61609926275028,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.31294055907957,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.09934576795928751
LEDN,HAD,2023-08,2023,8,25,1100.0,0.73,313,8226.0,5.43,533,1515,0.2066,0.3518,81,2061,1,2061.0,0,20,15489.0,15850.0,31339.0,36.6,19.0,17.6,6,24.0,12.0,12.0,6608.0,5457.0,12065.0,0,0.0,120,0.0,0.0,17.48692237818113,0.12553763560830586,0.0,0.0,15.226496211223063,28.80145081717481,18.18107569474046,17.407765940953325,0.1270161294728838,0.0,0.0,15.097838982138583,28.543063813640224,17.901314256011798,0,0.0,8.0,23.0,0.2629,1,0.99735975,0.0,0.0,0.001320132,0.997,0.0,0.0,0.001,0.002,3,-0.8660254037844384,-0.5000000000000004,0.0,0.2507279693100106
LEDN,GV,2023-08,2023,8,16,196.0,1.54,41,784.0,6.17,46,127,0.3228,0.3622,14,199,1,199.0,0,20,15489.0,15850.0,31339.0,36.6,19.0,17.6,11,20.7,9.5,11.2,12190.0,9142.0,21332.0,2,0.13333333333333333,220,1.3426824550040934,0.45,17.48692237818113,0.12553763560830586,0.0,0.0,15.226496211223063,28.80145081717481,18.18107569474046,17.590099885899534,0.15483871078298939,0.0,0.0,15.218158480941609,29.16096687893714,18.286941288619914,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.6441030794887677
DRH,SPTN,2023-08,2023,8,1,567.0,0.47,243,2490.0,2.08,289,1197,0.203,0.2414,1,1225,1,1225.0,0,4,2494.0,2481.0,4975.0,6.0,3.0,3.0,4,3.0,1.5,1.5,2481.0,2481.0,4962.0,0,0.0,16,0.0,0.0,17.40948450308974,0.1489247315493162,0.0,0.0,15.772021339144757,30.04499916684243,17.90430982138521,17.402984258949115,0.1489247315493162,0.0,0.0,15.772021339144757,30.04499916684243,17.897809577244583,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.3181773062333852
ED,UT,2023-08,2023,8,41,17.0,0.36,10,141.0,3.0,14,47,0.2128,0.2979,0,510,1,510.0,0,9,4415.0,4994.0,9409.0,44.1,23.5,20.6,27,45.66666666666667,22.666666666666668,23.0,24009.0,31359.0,55368.0,2,0.1111111111111111,243,1.531574161186449,0.5333333333333333,17.51797075425425,0.15698924860967103,0.0,0.0,12.380616124038415,24.647418729400123,17.893777266625435,17.500333520673937,0.16626344175548644,0.0,0.0,13.036879285288755,25.420644468517715,17.949459879629075,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.7750882189624693
BN,AMRI,2023-08,2023,8,7,91.0,0.44,27,430.0,2.08,37,207,0.1304,0.1787,0,307,1,307.0,0,4,594.0,594.0,1188.0,12.0,6.0,6.0,4,9.0,4.5,4.5,594.0,594.0,1188.0,0,0.0,16,0.0,0.0,17.645854405177538,0.1272849475524278,0.0,0.0,11.704855340943542,23.547580028413446,17.99007482810687,17.55626855614365,0.1397849464468578,0.0,0.0,11.983307763573624,23.61338644707075,17.883217491129393,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.2897394411310967
DRH,BV,2023-08,2023,8,5,885.0,0.75,352,2504.0,2.11,393,1187,0.2965,0.3311,0,1256,1,1256.0,0,4,2494.0,2481.0,4975.0,6.0,3.0,3.0,4,8.0,4.0,4.0,2494.0,2494.0,4988.0,0,0.0,16,0.0,0.0,17.40948450308974,0.1489247315493162,0.0,0.0,15.772021339144757,30.04499916684243,17.90430982138521,17.372715048892523,0.15537634449860743,0.0,0.0,15.92903462685244,29.131450817790082,17.902620965434657,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.3680496920238474
ED,KLP,2023-08,2023,8,7,948.0,0.8,436,3889.0,3.29,505,1183,0.3686,0.4269,25,1217,1,1217.0,0,9,4415.0,4994.0,9409.0,44.1,23.5,20.6,6,42.0,21.0,21.0,2526.0,2535.0,5061.0,2,0.3333333333333333,54,0.990604307628467,0.26666666666666666,17.51797075425425,0.15698924860967103,0.0,0.0,12.380616124038415,24.647418729400123,17.893777266625435,17.602470462040234,0.15698924860967103,0.0,0.0,12.380616124038415,24.647418729400123,17.97827691801133,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.5654099101752506
ED,DB,2023-08,2023,8,29,369.0,0.58,198,2115.0,3.3,244,641,0.3089,0.3807,3,664,1,664.0,0,9,4415.0,4994.0,9409.0,44.1,23.5,20.6,10,30.0,15.0,15.0,5183.0,6198.0,11381.0,2,0.25,90,1.2795085996956923,0.39999999999999997,17.51797075425425,0.15698924860967103,0.0,0.0,12.380616124038415,24.647418729400123,17.893777266625435,17.628851672654513,0.1643817217279506,0.0,0.0,13.026806072121666,26.088870278609697,18.057413542142477,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.5837404731069228
AMF,BRN,2020-10,2020,10,9,751.0,0.7,307,5537.0,5.17,311,1070,0.2869,0.2907,30,1312,1,1312.0,0,16,12384.0,12595.75,24979.75,48.85714285714286,23.857142857142858,25.0,5,14.666666666666668,8.0,6.666666666666667,2604.0,3536.0,6140.0,1,0.09090909090909091,80,0.48089834696298783,0.125,11.362510069904712,0.1608053701235944,0.0,0.0,17.307986088567134,34.65809311386723,11.221771842521308,11.22677490183171,0.1720805381268463,0.0,0.0,16.88026081123608,33.12869710282191,11.04731180587871,0,0.0,9.0,22.0,0.2629,1,0.0018691589,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,4,-0.8660254037844386,0.5000000000000001,1.0,0.6596723163559355
MZ,HZE,2020-10,2020,10,10,333.0,0.34,105,1804.0,1.86,148,971,0.1081,0.1524,6,974,1,974.0,0,3,2863.0,974.0,3837.0,18.5,8.5,10.0,4,15.0,7.5,7.5,2863.0,2864.0,5727.0,0,0.0,12,0.0,0.0,11.52025858411853,0.1110067123234672,0.0,0.0,15.600461815347607,31.332079637130636,11.31676866992208,11.495171342120075,0.1257718130146097,0.0,0.0,15.800982017565094,32.97938168160867,11.435305568515854,0,0.0,9.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.6066361158570063
NKK,AVAT,2020-10,2020,10,5,872.0,0.76,327,2741.0,2.39,333,1147,0.2851,0.2903,2,1158,1,1158.0,0,7,2496.0,2322.0,4818.0,19.083333333333336,9.75,9.333333333333334,4,8.0,4.0,4.0,2288.0,3318.0,5606.0,0,0.0,28,0.0,0.0,11.320211222987847,0.16013422923400097,0.0,0.0,17.253143959877477,32.839247446892244,11.144036694981107,11.326711416564532,0.16013422923400097,0.0,0.0,17.253143959877477,32.839247446892244,11.150536907759289,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.555926392045394
SD,ST,2020-10,2020,10,1,777.0,0.67,696,908.0,0.79,42,1152,0.6042,0.0365,0,1157,1,1157.0,0,3,2281.0,1157.0,3438.0,3.5,2.5,1.0,4,2.0,1.0,1.0,2281.0,2281.0,4562.0,0,0.0,12,0.0,0.0,11.291775346282344,0.1720805381268463,0.0,0.0,16.88026081123608,33.12869710282191,11.112312308573882,11.252774908078598,0.1720805381268463,0.0,0.0,16.88026081123608,33.12869710282191,11.073311828766894,0,0.0,9.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.4796026164199882
BD,BDPB,2020-10,2020,10,5,830.0,0.7,230,3731.0,3.16,396,1179,0.1951,0.3359,69,1248,1,1248.0,0,13,8668.0,9838.0,18506.0,42.73809523809524,21.571428571428573,21.166666666666668,4,15.0,7.5,7.5,2480.0,2442.0,4922.0,0,0.0,52,0.0,0.0,11.499489932732294,0.14979865908022694,0.0,0.0,17.601886633738577,35.006978899680526,11.344255056957271,11.50779510216425,0.1573154367556508,0.0,0.0,17.485013105725283,34.41068362997682,11.370076961645344,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.5242861933847969
BMN,DR,2020-10,2020,10,6,178.0,0.24,49,1351.0,1.83,74,740,0.0662,0.1,0,1034,1,1034.0,0,4,2108.0,1385.0,3493.0,13.0,6.5,6.5,8,20.5,10.25,10.25,4396.0,4311.0,8707.0,1,0.2,32,0.9102392266268373,0.3333333333333333,11.325412987702645,0.13610738318838528,0.0,0.0,17.092678926455093,32.666254220872915,11.240110994505402,11.286412560379745,0.13610738318838528,0.0,0.0,17.092678926455093,32.666254220872915,11.201110506377765,0,0.0,9.0,22.0,0.2629,0,0.024324324,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.976,4,-0.8660254037844386,0.5000000000000001,0.0,0.4697011783693956
AMF,ZL,2020-10,2020,10,66,424.0,0.45,150,4544.0,4.85,225,937,0.1601,0.2401,36,1103,1,1103.0,0,16,12384.0,12595.75,24979.75,48.85714285714286,23.857142857142858,25.0,17,84.33333333333334,45.0,39.333333333333336,4915.88,9906.880000000001,14822.760000000002,1,0.05,272,0.6213349345596119,0.2,11.362510069904712,0.1608053701235944,0.0,0.0,17.307986088567134,34.65809311386723,11.221771842521308,11.330536926832774,0.14040268548583024,0.0,0.0,18.143948464345613,34.531972216759755,11.1844295476107,0,0.0,9.0,22.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.38934804379788324
BD,TB,2020-10,2020,10,21,2942.0,1.29,714,9299.0,4.08,857,2280,0.3132,0.3759,130,2416,1,2416.0,0,13,8668.0,9838.0,18506.0,42.73809523809524,21.571428571428573,21.166666666666668,10,31.6,17.8,13.8,10260.0,7053.0,17313.0,0,0.0,130,0.0,0.0,11.499489932732294,0.14979865908022694,0.0,0.0,17.601886633738577,35.006978899680526,11.344255056957271,11.413472962219442,0.13342281975002096,0.0,0.0,17.023347600354445,33.41718028215754,11.254882305580498,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.245961294128509
STD,RM,2020-10,2020,10,25,649.0,0.43,329,7743.0,5.15,400,1504,0.2188,0.266,12,2767,1,2767.0,0,4,5524.0,2767.0,8291.0,46.66666666666667,21.666666666666668,25.0,4,49.0,24.5,24.5,5522.0,5528.0,11050.0,0,0.0,16,0.0,0.0,11.632664073073624,0.10872483267480094,0.0,0.0,15.803479442660441,32.96343535672898,11.569308282864974,11.638637208618574,0.10577181305661297,0.0,0.0,15.57333145429624,30.917958906672943,11.546355265418955,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.652197927602174
HLO,CAS,2020-10,2020,10,7,1847.0,0.71,958,13169.0,5.06,558,2604,0.3679,0.2143,0,2622,1,2622.0,0,4,5270.0,4808.0,10078.0,12.0,6.0,6.0,11,22.166666666666664,10.0,12.166666666666666,6963.0,6415.5,13378.5,1,0.14285714285714285,44,0.9102392266268373,0.3333333333333333,11.891315409001088,0.24053691358574283,0.0,0.0,21.86018691366951,40.1310593521835,11.427288566179724,11.886442955708343,0.23194631040096284,0.0,0.0,21.621000607701756,39.72660292170992,11.45865769610309,0,0.0,9.0,22.0,0.2629,0,0.4984639,0.0,0.0,0.00076804915,0.498,0.0,0.0,0.001,0.501,4,-0.8660254037844386,0.5000000000000001,0.0,0.4649502022894609
TWL,APDO,2020-10,2020,10,7,351.0,0.4,137,686.0,0.78,145,884,0.155,0.164,0,897,1,897.0,0,4,1799.0,1773.0,3572.0,12.0,6.0,6.0,3,12.0,5.0,7.0,1799.0,902.0,2701.0,0,0.0,12,0.0,0.0,11.344536941963554,0.13369127640988201,0.0,0.0,17.219750317311128,33.81873742109977,11.246818776738724,11.287456146342642,0.15436241786751972,0.0,0.0,17.45574914393009,33.0610460729407,11.143563470904459,0,0.0,9.0,22.0,0.2629,0,0.0011312218,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-0.8660254037844386,0.5000000000000001,1.0,0.5470671739421039
WC,RVS,2020-10,2020,10,7,882.0,0.81,387,3787.0,3.46,524,1094,0.3537,0.479,0,1144,1,1144.0,0,4,2281.0,3022.0,5303.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2282.0,2282.0,4564.0,0,0.0,16,0.0,0.0,11.466855491407765,0.1296644309823145,0.0,0.0,16.740436690445716,33.70034804568195,11.396452799419428,11.506815249807882,0.12953020182231928,0.0,0.0,17.21568141015584,32.545448886948144,11.380103815321954,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.5431825870683668
HD,ZL,2020-10,2020,10,39,39.0,1.44,14,345.0,12.78,16,27,0.5185,0.5926,0,29,1,29.0,0,7,2321.0,2404.0,4725.0,28.416666666666664,10.666666666666666,17.75,17,84.33333333333334,45.0,39.333333333333336,4915.88,9906.880000000001,14822.760000000002,0,0.0,119,0.0,0.0,11.284865404295441,0.15892617511469245,0.0,0.0,17.426721845377212,33.43409305098873,11.168959328952251,11.330536926832774,0.14040268548583024,0.0,0.0,18.143948464345613,34.531972216759755,11.1844295476107,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.5101005641192518
