source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,RandomForestClassifier_OPS_pred,RandomForestClassifier_OPS_proba
BZL,KRG,2021-01,2021,1,6,279.0,0.24,100,3621.0,3.09,170,1171,0.0854,0.1452,1,1257,1,1257.0,0,4,2537.0,2536.0,5073.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2537.0,2537.0,5074.0,0.0,0.0,16.0,0.0,0.0,3.8762662031622703,86.20000068098307,9.380000069737434,0.003494623577803053,18.704540806912608,104.76,3.6630941549596447,3.889266168358185,86.20000068098307,9.380000069737434,0.003494623577803053,18.704540806912608,104.76,3.6760941556184203,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.07
UTO,HVSP,2021-01,2021,1,14,331.0,0.43,133,1682.0,2.21,104,761,0.1748,0.1367,1,843,1,843.0,0,7,9385.0,4914.0,14299.0,17.666666666666664,8.0,9.666666666666666,6,13.333333333333334,6.666666666666667,6.666666666666667,4839.0,4757.0,9596.0,1.0,0.16666666666666666,42.0,1.4426950408889634,0.5,3.1102742198454116,89.70000076293945,2.9399999901652336,0.0008870967543653903,15.273191140864485,105.12,2.9813763655281518,3.0822769334634907,89.10000065714121,2.7299999967217445,0.0009139784741946446,15.31688170727863,104.399994,2.9699785485588293,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.06
DVD,RAI,2021-01,2021,1,3,733.0,0.34,281,3220.0,1.51,362,2138,0.1314,0.1693,2,2338,1,2338.0,0,15,12193.0,12094.0,24287.0,20.482142857142858,11.625,8.857142857142858,4,4.0,2.0,2.0,4989.0,4845.0,9834.0,1.0,0.1111111111111111,60.0,0.6213349345596119,0.2,3.1933037190577918,83.89999990165234,2.870000034570694,0.0008064515948776275,16.64134858676823,101.88,2.970051030618369,3.3640134580613625,85.30000038444996,2.7299999818205833,0.0008064515948776275,15.92394257441003,101.52,3.113341428004005,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.00046772684,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.6736975470592729
ASS,ASDL,2021-01,2021,1,3,890.0,0.25,253,6112.0,1.7,551,3599,0.0703,0.1531,23,3587,1,3587.0,0,12,27766.0,20203.0,47969.0,24.666666666666668,12.333333333333334,12.333333333333334,4,15.0,7.5,7.5,7111.0,7110.0,14221.0,0.0,0.0,48.0,0.0,0.0,3.321241982997225,83.30000070482492,3.219999998807907,0.0007258064353898649,15.73906436153958,99.0,3.020771528053428,3.377013499367862,85.30000038444996,2.7299999818205833,0.0007258064353898649,15.92394257441003,101.52,3.1263414384867314,1,0.0323,10.0,20.0,0.263,0,0.022784106,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.977,1,0.49999999999999994,0.8660254037844387,0.0,0.02
DVD,HVS,2021-01,2021,1,24,727.0,0.66,398,3277.0,2.97,187,1102,0.3612,0.1697,0,1132,1,1132.0,0,15,12193.0,12094.0,24287.0,20.482142857142858,11.625,8.857142857142858,13,21.166666666666664,12.0,9.166666666666666,11072.0,9275.0,20347.0,0.0,0.0,195.0,0.0,0.0,3.1933037190577918,83.89999990165234,2.870000034570694,0.0008064515948776275,16.64134858676823,101.88,2.970051030618369,3.075776902433004,89.10000065714121,2.7299999967217445,0.0009139784741946446,15.31688170727863,104.399994,2.963478481712481,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.23
ASS,HLM,2021-01,2021,1,15,2330.0,1.14,1602,5414.0,2.65,1080,2044,0.7838,0.5284,0,2294,1,2294.0,0,12,27766.0,20203.0,47969.0,24.666666666666668,12.333333333333334,12.333333333333334,10,10.0,5.0,5.0,9235.0,11286.0,20521.0,0.0,0.0,120.0,0.0,0.0,3.321241982997225,83.30000070482492,3.219999998807907,0.0007258064353898649,15.73906436153958,99.0,3.020771528053428,3.839647924442405,84.00000066310167,2.5899999737739563,0.0005913978362435936,18.13339968586481,102.6,3.4558441393347756,1,0.0323,10.0,20.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.08
OBD,HWD,2021-01,2021,1,6,220.0,0.22,88,2476.0,2.48,211,1000,0.088,0.211,0,1046,1,1046.0,0,3,2085.0,1046.0,3131.0,14.5,8.5,6.0,6,17.333333333333332,8.666666666666666,8.666666666666666,4991.0,4877.0,9868.0,0.0,0.0,18.0,0.0,0.0,3.4480404087357344,73.200000397861,2.729999989271164,0.0005510752564997121,16.278228120778195,98.27999,3.1456882239805073,3.4545403467791695,73.200000397861,2.729999989271164,0.00048387095692657657,16.278228120778195,98.27999,3.152188157197088,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.23
DTCP,DT,2021-01,2021,1,1,972.0,0.53,463,3410.0,1.85,277,1840,0.2516,0.1505,6,2017,1,2017.0,0,4,3999.0,3998.0,7997.0,10.0,5.0,5.0,11,19.6,7.6,12.0,11095.0,11034.0,22129.0,1.0,0.14285714285714285,44.0,0.9102392266268373,0.3333333333333333,3.676852174013132,91.40000040084124,4.899999998509884,0.0009274193341092717,16.10391692496756,103.67999,3.473021497689588,3.683352216892946,91.40000040084124,4.899999998509884,0.0009274193341092717,16.10391692496756,103.67999,3.4795215806763578,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.00054347824,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.21
SGN,ANA,2021-01,2021,1,9,1603.0,1.28,937,3462.0,2.75,233,1257,0.7454,0.1854,25,1338,1,1338.0,0,4,2633.0,2833.0,5466.0,23.0,11.5,11.5,4,20.0,10.0,10.0,2639.0,2640.0,5279.0,0.0,0.0,16.0,0.0,0.0,3.4274758922977635,74.60000039637089,2.799999974668026,0.00043010751726806805,16.215650634900218,96.12,3.080836076577324,4.188728583162971,75.40000034868717,3.3599999472498894,0.00033602149786567814,21.386254340089778,110.159996,3.5904758928709173,1,0.0323,10.0,20.0,0.263,0,0.9928401,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.007,1,0.49999999999999994,0.8660254037844387,1.0,0.77
MP,ZL,2021-01,2021,1,28,561.0,0.49,263,2727.0,2.39,283,1140,0.2307,0.2482,9,1576,1,1576.0,0,7,5169.0,5042.0,10211.0,48.66666666666667,20.666666666666668,28.0,18,85.45,45.25,40.2,4873.91,9835.33,14709.24,3.0,0.23076923076923078,126.0,2.0008056674402104,0.6666666666666666,2.6241263432518367,84.50000082701445,3.9199999421834946,0.0019758064074501874,15.180867060538262,104.03999,2.5512096779971754,2.8631720377222423,83.00000008940697,3.0099999979138374,0.0032392472394251375,16.037853670937398,105.84,2.8688172075086302,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.06
ZBM,GDM,2021-01,2021,1,9,1117.0,0.97,492,1624.0,1.42,278,1147,0.4289,0.2424,2,1169,1,1169.0,0,3,2350.0,1169.0,3519.0,20.0,11.0,9.0,6,18.0,9.0,9.0,4647.0,4642.0,9289.0,0.0,0.0,18.0,0.0,0.0,3.1769677861143024,91.80000036209822,5.110000021755695,0.0039784945347296295,15.944442927516917,102.6,3.264871018438009,3.086432774966803,83.20000003278255,3.500000052154064,0.002956989181217968,16.433185495356078,100.799995,3.0967150318175953,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0008718396,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.1875475687103594
PMW,ZDK,2021-01,2021,1,10,524.0,0.44,224,2966.0,2.48,297,1194,0.1876,0.2487,0,1194,1,1194.0,0,4,2399.0,2399.0,4798.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2399.0,2399.0,4798.0,0.0,0.0,16.0,0.0,0.0,3.462989301473323,84.00000009685755,2.5200000256299973,0.0007123655754752377,18.61620596724172,104.76,3.1289167335602426,3.4047419549046105,82.50000043213367,2.86999998241663,0.0006586021358167292,16.043243212885756,97.56,2.9976854795459857,1,0.0323,10.0,20.0,0.263,0,0.02596315,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,1,0.49999999999999994,0.8660254037844387,0.0,0.4104305923687999
BLL,SPTZ,2021-01,2021,1,2,323.0,0.28,123,3698.0,3.19,549,1158,0.1062,0.4741,2,1190,1,1190.0,0,4,2443.0,2419.0,4862.0,5.0,2.5,2.5,4,4.0,2.0,2.0,2444.0,2443.0,4887.0,0.0,0.0,16.0,0.0,0.0,3.8721478663645286,84.00000066310167,2.5899999737739563,0.0005913978362435936,18.13339968586481,102.6,3.4883440743571006,3.859147826605226,84.00000066310167,2.5899999737739563,0.0005913978362435936,18.13339968586481,102.6,3.4753440632084285,1,0.0323,10.0,20.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.08
ASB,SHL,2021-01,2021,1,17,0.0,0.0,0,240.0,20.0,4,12,0.0,0.3333,0,16,1,16.0,0,15,9198.82,9160.91,18359.73,23.285714285714285,11.285714285714286,12.0,15,52.48214285714286,25.625,26.857142857142858,21348.0,17451.0,38799.0,2.0,0.14285714285714285,225.0,1.0556294164628637,0.30000000000000004,3.180303736134202,83.89999990165234,2.870000034570694,0.0008064515948776275,16.64134858676823,101.88,2.9570510196549598,3.3835134437928596,85.30000038444996,2.7299999818205833,0.0007258064353898649,15.92394257441003,101.52,3.13284137036391,1,0.0323,10.0,20.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.62
BTL,BET,2021-01,2021,1,10,935.0,0.42,343,4236.0,1.89,478,2246,0.1527,0.2128,15,2268,1,2268.0,0,8,5532.5,5433.0,10965.5,21.8,12.8,9.0,4,19.0,9.5,9.5,5437.0,5431.0,10868.0,0.0,0.0,32.0,0.0,0.0,3.054502692649401,88.50000038743019,9.450000084936619,0.006115591358794,15.252668668826422,88.92,3.067069889602041,3.0135564180065986,88.9000004902482,10.989999875426292,0.00840053750172017,15.158509681622187,92.88,3.0980322043391406,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.000445236,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.017547568710359406
WDN,AML,2021-01,2021,1,5,77.0,0.47,38,358.0,2.18,32,164,0.2317,0.1951,1,252,1,252.0,0,4,1947.0,1248.0,3195.0,13.0,6.5,6.5,9,36.0,21.0,15.0,3206.33,3915.0,7121.33,0.0,0.0,36.0,0.0,0.0,2.4761129097051677,82.40000067651272,4.690000027418137,0.005403225685680105,14.850387727300967,86.76,2.4657634327298292,2.489112898161615,82.40000067651272,4.690000027418137,0.005389784825765478,14.850387727300967,86.76,2.478763442206126,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
ASB,UT,2021-01,2021,1,29,621.0,0.28,236,7016.0,3.17,458,2211,0.1067,0.2071,24,2444,1,2444.0,0,15,9198.82,9160.91,18359.73,23.285714285714285,11.285714285714286,12.0,28,50.125,26.0,24.125,25296.0,32757.0,58053.0,3.0,0.14285714285714285,420.0,1.5365277634258514,0.42500000000000004,3.180303736134202,83.89999990165234,2.870000034570694,0.0008064515948776275,16.64134858676823,101.88,2.9570510196549598,3.0627661751212694,86.20000090450048,2.8700000047683716,0.0008870967543653903,15.607154747331014,106.92,3.1019462768378996,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.22
KLP,DB,2021-01,2021,1,22,85.0,0.4,47,295.0,1.38,54,214,0.2196,0.2523,0,1149,1,1149.0,0,6,3486.0,3415.0,6901.0,42.0,21.0,21.0,10,30.0,15.0,15.0,7399.0,7357.0,14756.0,2.0,0.3333333333333333,60.0,1.0820212806667224,0.3125,2.911677456866469,89.50000108033419,2.5900000408291817,0.0032661289592543917,15.308019233246645,105.12,2.8938683203361446,3.098744629842219,89.6000006198883,3.010000042617321,0.0012499999720603228,15.96638942261537,108.36,3.182481208285417,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.29
ASB,ASD,2021-01,2021,1,10,71.0,1.51,25,395.0,8.4,24,47,0.5319,0.5106,9,56,1,56.0,0,15,9198.82,9160.91,18359.73,23.285714285714285,11.285714285714286,12.0,17,46.07142857142857,18.571428571428573,27.5,10669.0,24913.0,35582.0,4.0,0.2857142857142857,255.0,1.8972015236480924,0.48750000000000004,3.180303736134202,83.89999990165234,2.870000034570694,0.0008064515948776275,16.64134858676823,101.88,2.9570510196549598,3.314741895018366,83.30000070482492,3.219999998807907,0.0007795698750483733,15.73906436153958,99.0,3.014271463487818,1,0.0323,10.0,20.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.92
VS,VSS,2021-01,2021,1,1,193.0,0.16,74,3450.0,2.95,111,1171,0.0632,0.0948,47,1257,1,1257.0,0,2,0.0,1303.0,1303.0,3.5,0.0,3.5,3,8.0,3.0,5.0,2536.0,1257.0,3793.0,1.0,0.3333333333333333,6.0,0.7213475204444817,0.25,3.6759005652900827,90.30000075697899,10.989999935030937,0.004771505279706851,16.301503968094625,97.92,3.3833602573822743,4.170650591292689,95.00000105798244,10.64000003784895,0.0033064515389982733,19.386897699727164,102.6,3.7693737380867525,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.46
AVAT,AMFS,2021-01,2021,1,3,917.0,0.42,397,4014.0,1.85,234,2172,0.1828,0.1077,2,2231,1,2231.0,0,4,2273.0,3357.0,5630.0,8.0,4.0,4.0,4,6.0,3.0,3.0,4395.0,4424.0,8819.0,0.0,0.0,16.0,0.0,0.0,2.9586021451640034,85.90000069141388,2.7300000190734863,0.0015322580302674924,15.230990502783047,102.6,2.8678763471243363,2.9456021586753507,85.90000069141388,2.7300000190734863,0.0015322580302674924,15.230990502783047,102.6,2.8548763378833732,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.10191704053586552
RSW,GVMW,2021-01,2021,1,2,1608.0,0.87,1006,3766.0,2.05,469,1840,0.5467,0.2549,43,2015,1,2015.0,0,4,3997.0,3997.0,7994.0,7.0,3.5,3.5,4,3.0,1.5,1.5,3997.0,3996.0,7993.0,0.0,0.0,16.0,0.0,0.0,3.9075268811235824,87.90000066906214,4.550000041723251,0.0008736558944507632,18.065425225323246,104.03999,3.6348790334467527,3.9075268811235824,87.90000066906214,4.550000041723251,0.0006182795560728478,18.065425225323246,104.03999,3.6348790334467527,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.00054347824,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.24
TB,OT,2021-01,2021,1,8,422.0,0.4,152,1731.0,1.65,241,1051,0.1446,0.2293,6,1062,1,1062.0,0,10,10260.0,7053.0,17313.0,31.6,17.8,13.8,4,17.0,8.5,8.5,3031.0,3032.0,6063.0,1.0,0.14285714285714285,40.0,0.6213349345596119,0.2,3.0737500177616233,93.60000038892031,8.819999985396862,0.004986559028326664,15.49803817560596,103.67999,3.1100403576869,3.09356723589352,92.20000094175339,10.009999938309193,0.005524193447443747,15.85295170545578,104.399994,3.1516989750126676,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.06
UTG,KMA,2021-01,2021,1,5,713.0,0.59,193,1460.0,1.21,48,1203,0.1604,0.0399,20,1869,1,1869.0,0,6,2786.0,4497.0,7283.0,8.0,4.0,4.0,4,7.0,3.5,3.5,3725.0,2063.0,5788.0,0.0,0.0,24.0,0.0,0.0,4.017271505228134,81.10000006854534,2.939999997615814,0.0005645161164143394,19.26721416750262,106.2,3.6037634422912475,3.9730806261431226,82.20000074803829,2.7999999821186066,0.0006586021358167292,18.842279420104077,105.84,3.5793306572733306,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
UTZL,MAS,2021-01,2021,1,5,288.0,0.25,121,1361.0,1.18,88,1154,0.1049,0.0763,1,1649,1,1649.0,0,4,3343.0,3204.0,6547.0,7.0,3.5,3.5,4,10.0,5.0,5.0,3356.0,2364.0,5720.0,0.0,0.0,16.0,0.0,0.0,3.10377413296311,89.70000076293945,2.9399999901652336,0.0008870967543653903,15.273191140864485,105.12,2.974876295522316,3.210338779439729,86.50000032037497,2.6600000336766243,0.0008870967543653903,16.189579563756144,104.76,3.0561048923666156,1,0.0323,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
ZP,BMN,2021-01,2021,1,7,303.0,0.31,85,1290.0,1.33,40,971,0.0875,0.0412,12,1052,1,1052.0,0,6,2621.0,3415.0,6036.0,24.0,12.0,12.0,4,13.0,6.5,6.5,2108.0,1361.0,3469.0,1.0,0.25,24.0,0.7213475204444817,0.25,2.809978488877776,84.70000053197145,5.250000029802322,0.006706989210058925,15.487469730037516,91.079994,2.788002681302568,2.789010750044698,86.0000004991889,5.040000006556511,0.0056989246288374545,15.372949561444662,90.72,2.902384400472886,1,0.0323,10.0,20.0,0.263,0,0.021627188,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,1,0.49999999999999994,0.8660254037844387,0.0,0.15
HMBV,EHV,2021-01,2021,1,10,1217.0,1.27,559,2518.0,2.62,391,961,0.5817,0.4069,0,1002,1,1002.0,0,4,1983.0,1983.0,3966.0,12.0,6.0,6.0,14,33.375,15.0,18.375,10474.0,14550.5,25024.5,0.0,0.0,56.0,0.0,0.0,2.950470424617731,89.30000016093254,10.710000082850456,0.0075268816072694075,14.482952597801404,93.96,3.03669354517854,3.0093736672894127,88.40000024437904,11.060000076889992,0.009139784814549549,14.307704525448942,95.76,3.1174381637084547,1,0.0323,10.0,20.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.19
TBR,TBU,2021-01,2021,1,4,657.0,0.54,219,5188.0,4.29,391,1209,0.1811,0.3234,0,1226,1,1226.0,0,4,2465.0,2463.0,4928.0,10.0,5.0,5.0,4,5.0,2.5,2.5,2483.0,3488.0,5971.0,0.0,0.0,16.0,0.0,0.0,3.132250024286169,93.60000038892031,8.819999985396862,0.004153225713619782,15.49803817560596,103.67999,3.1685403454397876,3.0932500243978076,93.60000038892031,8.819999985396862,0.004986559028326664,15.49803817560596,103.67999,3.1295403210766692,1,0.0323,10.0,20.0,0.263,1,0.004962779,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.995,1,0.49999999999999994,0.8660254037844387,0.0,0.22754756871035942
VS,MDB,2021-01,2021,1,6,1.0,0.03,1,90.0,2.25,3,40,0.025,0.075,24,46,1,46.0,0,2,0.0,1303.0,1303.0,3.5,0.0,3.5,7,17.833333333333336,8.5,9.333333333333334,2632.0,2584.0,5216.0,1.0,0.2,14.0,1.4426950408889634,0.5,3.6759005652900827,90.30000075697899,10.989999935030937,0.004771505279706851,16.301503968094625,97.92,3.3833602573822743,4.183650474694948,95.00000105798244,10.64000003784895,0.0033064515389982733,19.386897699727164,102.6,3.7823735758041344,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.69
RSW,DT,2021-01,2021,1,5,253.0,0.14,111,3015.0,1.67,193,1808,0.0614,0.1067,1,1982,1,1982.0,0,4,3997.0,3997.0,7994.0,7.0,3.5,3.5,11,19.6,7.6,12.0,11095.0,11034.0,22129.0,0.0,0.0,44.0,0.0,0.0,3.9075268811235824,87.90000066906214,4.550000041723251,0.0008736558944507632,18.065425225323246,104.03999,3.6348790334467527,3.683352216892946,91.40000040084124,4.899999998509884,0.0009274193341092717,16.10391692496756,103.67999,3.4795215806763578,1,0.0323,10.0,20.0,0.263,0,0.0011061947,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.0
GS,BGN,2021-01,2021,1,37,25.0,0.63,9,93.0,2.33,6,40,0.225,0.15,0,46,1,46.0,0,8,2632.0,2632.0,5264.0,38.0,19.0,19.0,6,44.0,22.0,22.0,2599.0,2659.0,5258.0,0.0,0.0,48.0,0.0,0.0,3.86976610155656,86.20000068098307,9.380000069737434,0.0029301074613887136,18.704540806912608,104.76,3.6565940665702024,3.5190295052404204,88.20000023394823,8.120000019669533,0.0032392472394251375,16.759813977345342,108.36,3.39624725362306,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.53
ZP,DV,2021-01,2021,1,16,834.0,0.71,333,4294.0,3.66,265,1172,0.2841,0.2261,21,1178,1,1178.0,0,6,2621.0,3415.0,6036.0,24.0,12.0,12.0,15,43.25,21.0,22.25,6831.0,7297.33,14128.33,0.0,0.0,90.0,0.0,0.0,2.809978488877776,84.70000053197145,5.250000029802322,0.006706989210058925,15.487469730037516,91.079994,2.788002681302568,2.8005241795032414,77.40000081807375,3.64000004529953,0.004623655810631732,15.25658203196782,104.399994,2.8786155567854963,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.25
TB,BTL,2021-01,2021,1,17,63.0,0.77,24,282.0,3.44,19,82,0.2927,0.2317,1,92,1,92.0,0,10,10260.0,7053.0,17313.0,31.6,17.8,13.8,8,21.8,12.8,9.0,5532.5,5433.0,10965.5,2.0,0.2222222222222222,80.0,1.9235933878519513,0.625,3.0737500177616233,93.60000038892031,8.819999985396862,0.004986559028326664,15.49803817560596,103.67999,3.1100403576869,3.054502692649401,88.50000038743019,9.450000084936619,0.006115591358794,15.252668668826422,88.92,3.067069889602041,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.65
DB,UT,2021-01,2021,1,12,864.0,0.77,400,3038.0,2.71,273,1123,0.3562,0.2431,0,1916,1,1916.0,0,10,7399.0,7357.0,14756.0,30.0,15.0,15.0,28,50.125,26.0,24.125,25296.0,32757.0,58053.0,1.0,0.05,280.0,0.9102392266268373,0.3333333333333333,3.098744629842219,89.6000006198883,3.010000042617321,0.0012499999720603228,15.96638942261537,108.36,3.182481208285417,3.0627661751212694,86.20000090450048,2.8700000047683716,0.0008870967543653903,15.607154747331014,106.92,3.1019462768378996,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.13
ED,DB,2021-01,2021,1,29,731.0,0.78,330,2590.0,2.76,161,939,0.3514,0.1715,2,962,1,962.0,0,7,4492.0,5345.0,9837.0,33.16666666666667,17.666666666666668,15.5,10,30.0,15.0,15.0,7399.0,7357.0,14756.0,1.0,0.125,70.0,0.9102392266268373,0.3333333333333333,2.8271774434414443,89.50000108033419,2.5900000408291817,0.004072580554132019,15.308019233246645,105.12,2.809368316154246,3.098744629842219,89.6000006198883,3.010000042617321,0.0012499999720603228,15.96638942261537,108.36,3.182481208285417,1,0.0323,10.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.01
RVS,WC,2021-01,2021,1,7,904.0,0.79,374,5038.0,4.41,391,1143,0.3272,0.3421,1,1138,1,1138.0,0,4,2282.0,2282.0,4564.0,15.0,7.5,7.5,4,11.0,5.5,5.5,2281.0,3022.0,5303.0,0.0,0.0,16.0,0.0,0.0,3.0647284373796233,90.20000065118074,5.250000059604645,0.005376343988382848,15.81110250148722,101.88,3.1836128581305263,3.002774233379031,91.1000002399087,3.64000004529953,0.0063844085771149845,15.365548597228143,104.76,3.1900054336655685,1,0.0323,10.0,20.0,0.263,1,0.0,0.0,0.0,0.00087489065,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.603697547059273
WF,OTB,2021-01,2021,1,4,590.0,0.71,334,400.0,0.48,134,833,0.401,0.1609,9,889,1,889.0,0,3,1834.0,889.0,2723.0,10.5,6.5,4.0,3,8.0,4.0,4.0,1838.0,945.0,2783.0,0.0,0.0,9.0,0.0,0.0,2.7400295810864095,92.09999993443489,3.5,0.004811827849436511,15.261889649815457,103.32,2.896750014951272,2.7010295780235403,92.09999993443489,3.5,0.004811827849436511,15.261889649815457,103.32,2.857749988304912,1,0.0323,10.0,20.0,0.263,0,0.0012004802,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.0
