source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_WTH_pred,XGBClassifier_WTH_proba
ASD,LEDN,2021-06,2021,6,48,54.0,1.93,14,21.0,0.75,10,28,0.5,0.3571,3,28,1,28.0,0,14,10297.0,23496.0,33793.0,35.714285714285715,18.571428571428573,17.142857142857142,20,35.97979797979798,19.09090909090909,16.88888888888889,13437.0,14019.0,27456.0,1,0.05263157894736842,280,0.5138983423697507,0.14285714285714285,17.222833787070382,85.90000005811453,0.0,0.0,11.237207642321785,54.719997,18.35672282245424,17.16305584642622,104.90000071376562,0.0,0.0,12.355390684554974,58.32,18.390278157922957,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.6111761927604675
ASD,SHL,2021-06,2021,6,19,602.0,0.29,219,6897.0,3.34,167,2063,0.1062,0.081,81,2657,1,2657.0,0,14,10297.0,23496.0,33793.0,35.714285714285715,18.571428571428573,17.142857142857142,13,46.69047619047619,22.857142857142858,23.833333333333332,20899.0,17158.0,38057.0,2,0.15384615384615385,182,0.9163279467515955,0.22619047619047616,17.222833787070382,85.90000005811453,0.0,0.0,11.237207642321785,54.719997,18.35672282245424,17.3603060192532,89.50000038743019,0.0,0.0,11.288928578297297,52.199997,18.37398657136493,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.04944256,0.94861853,0.0,0.0019389238,0.049,0.949,0.0,0.002,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.05297311395406723
ALMO,ALMB,2021-06,2021,6,2,510.0,0.22,198,1651.0,0.71,132,2320,0.0853,0.0569,96,2416,1,2416.0,0,4,2654.0,3514.0,6168.0,18.0,9.0,9.0,7,11.5,7.5,4.0,6391.0,4498.0,10889.0,1,0.2,28,0.6213349345596119,0.2,17.767666407426198,85.30000029504299,0.0,0.0,12.937671249111494,56.16,18.73002753125297,17.754666251606412,85.30000029504299,0.0,0.0,12.937671249111494,56.16,18.717027288013036,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.06523764133453369
DTCP,SDM,2021-06,2021,6,9,1176.0,0.64,715,2389.0,1.3,200,1832,0.3903,0.1092,3,1982,1,1982.0,0,4,3999.0,3999.0,7998.0,10.0,5.0,5.0,6,15.333333333333334,7.666666666666667,7.666666666666667,8644.0,8497.0,17141.0,1,0.25,24,0.5581106265512472,0.16666666666666666,17.189013812277054,104.40000006556511,0.0,0.0,11.255689844820235,57.96,17.788388670815362,17.52719413306978,106.69999954849482,0.0,0.0,11.108582014300756,55.8,18.47837471564611,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.014010073617100716
PMW,PMR,2021-06,2021,6,1,933.0,0.82,402,2049.0,1.8,256,1139,0.3529,0.2248,1,1205,1,1205.0,0,4,2419.0,2419.0,4838.0,11.0,5.5,5.5,4,2.0,1.0,1.0,2419.0,2419.0,4838.0,0,0.0,16,0.0,0.0,17.517180332872602,80.4000006467104,0.0,0.0,13.812129592895507,58.679996,18.69836085372501,17.491180896759033,80.4000006467104,0.0,0.0,13.812129592895507,58.679996,18.672361550066206,0,0.0,8.0,22.0,0.2629,0,1,0.24465,0,0.04214223,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.958,3,1.2246467991473532e-16,-1.0,0.0,0.05537312105298042
MP,HGV,2021-06,2021,6,20,373.0,0.35,117,661.0,0.61,98,1080,0.1083,0.0907,6,1138,1,1138.0,0,6,4549.0,4339.0,8888.0,41.333333333333336,20.666666666666668,20.666666666666668,8,56.0,28.0,28.0,2319.0,2480.0,4799.0,1,0.16666666666666666,48,0.43429448190325176,0.1,17.68645831214057,85.00000041723251,0.0,0.0,10.780709175931083,53.639996,18.284930537806616,17.748569211694928,90.00000095367432,0.0,0.0,10.867993525167305,55.8,18.654680324925316,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.1037037,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.896,3,1.2246467991473532e-16,-1.0,1.0,0.9931501746177673
HKS,HNK,2021-06,2021,6,9,155.0,0.12,74,4758.0,3.74,230,1271,0.0582,0.181,10,1725,1,1725.0,0,4,3367.0,3369.0,6736.0,13.0,6.5,6.5,4,10.0,5.0,5.0,3367.0,4381.0,7748.0,0,0.0,16,0.0,0.0,17.39287476407157,86.80000042915344,0.0,0.0,14.923839999983707,61.56,18.67343032360077,16.985875482029385,98.20000001043081,0.0,0.0,12.194515002104971,55.8,17.83219506210751,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.97718334,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.023,3,1.2246467991473532e-16,-1.0,1.0,0.9369748830795288
CAS,UTG,2021-06,2021,6,4,609.0,0.49,334,2450.0,1.97,152,1244,0.2685,0.1222,0,1416,1,1416.0,0,10,6775.71,6205.57,12981.279999999999,20.0,10.0,10.0,6,8.0,4.0,4.0,2742.0,4413.0,7155.0,0,0.0,60,0.0,0.0,16.696111138661703,104.30000060796738,0.0,0.0,13.125067208045058,51.12,17.821111102898914,16.696111138661703,104.30000060796738,0.0,0.0,13.125067208045058,51.12,17.821111102898914,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0008038585,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.017915356904268265
DTCP,DT,2021-06,2021,6,1,1204.0,0.65,527,3114.0,1.67,298,1865,0.2826,0.1598,6,2017,1,2017.0,0,4,3999.0,3999.0,7998.0,10.0,5.0,5.0,11,19.6,7.6,12.0,11110.0,11014.0,22124.0,1,0.14285714285714285,44,0.9102392266268373,0.3333333333333333,17.189013812277054,104.40000006556511,0.0,0.0,11.255689844820235,57.96,17.788388670815362,17.195513645807903,104.40000006556511,0.0,0.0,11.255689844820235,57.96,17.79488862885369,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.000536193,0.0,0.0,0.000536193,0.001,0.0,0.0,0.001,0.998,3,1.2246467991473532e-16,-1.0,0.0,0.29289552569389343
RH,VP,2021-06,2021,6,4,234.0,0.24,125,1612.0,1.64,167,983,0.1272,0.1699,0,1073,1,1073.0,0,4,2152.0,2094.0,4246.0,10.0,5.0,5.0,4,7.0,3.5,3.5,2152.0,2152.0,4304.0,0,0.0,16,0.0,0.0,18.532944901784262,101.7000002861023,0.0,0.0,10.334023887581296,50.76,18.892458793852065,18.576847706900704,105.50000023841858,0.0,0.0,10.6907725945529,47.16,19.095250561502244,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.02543235,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.975,3,1.2246467991473532e-16,-1.0,0.0,0.4600825607776642
KLP,ED,2021-06,2021,6,7,496.0,0.4,177,6660.0,5.41,341,1231,0.1438,0.277,0,1254,1,1254.0,0,6,2732.0,2817.0,5549.0,42.0,21.0,21.0,8,31.0,15.5,15.5,4520.25,5367.0,9887.25,1,0.16666666666666666,48,0.6213349345596119,0.2,18.396166699462466,72.89999994635582,0.0,0.0,10.762400426136123,53.639996,19.214638941817814,18.311667037672468,72.89999994635582,0.0,0.0,10.762400426136123,53.639996,19.130139360162946,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.9973275661468506
ASB,SHL,2021-06,2021,6,17,0.0,0.0,0,0.0,0.0,0,12,0.0,0.0,4,16,1,16.0,0,13,9239.0,9049.0,18288.0,18.523809523809526,8.666666666666666,9.857142857142858,13,46.69047619047619,22.857142857142858,23.833333333333332,20899.0,17158.0,38057.0,2,0.16666666666666666,169,1.1022332815225997,0.325,17.48156983455022,80.90000057220459,0.0,0.0,11.890504048930275,50.399998,18.536083732710946,17.3603060192532,89.50000038743019,0.0,0.0,11.288928578297297,52.199997,18.37398657136493,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.84902423620224
LLS,ALMO,2021-06,2021,6,16,375.0,0.31,98,857.0,0.72,107,1195,0.082,0.0895,55,1347,1,1347.0,0,9,4737.0,5782.0,10519.0,58.5,30.5,28.0,4,18.0,9.0,9.0,2654.0,3514.0,6168.0,1,0.16666666666666666,36,0.7213475204444817,0.25,17.549277492364247,91.30000028759241,0.0,0.0,11.999870947168933,51.48,18.132333046860165,17.767666407426198,85.30000029504299,0.0,0.0,12.937671249111494,56.16,18.73002753125297,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.01563252881169319
HFD,SHL,2021-06,2021,6,5,3363.0,0.62,1540,6185.0,1.14,349,5415,0.2844,0.0645,52,5579,1,5579.0,0,4,4421.0,7821.0,12242.0,10.0,5.0,5.0,13,46.69047619047619,22.857142857142858,23.833333333333332,20899.0,17158.0,38057.0,0,0.0,52,0.0,0.0,17.409027779102324,96.4000004902482,0.0,0.0,11.493577138831219,57.96,18.05298614634408,17.3603060192532,89.50000038743019,0.0,0.0,11.288928578297297,52.199997,18.37398657136493,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0001846722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.07992282509803772
MAS,UTZL,2021-06,2021,6,5,326.0,0.21,104,3482.0,2.28,190,1526,0.0682,0.1245,4,1650,1,1650.0,0,4,3322.0,2298.0,5620.0,10.0,5.0,5.0,4,7.0,3.5,3.5,3299.0,3127.0,6426.0,0,0.0,16,0.0,0.0,17.786124595006306,81.20000053197145,0.0,0.0,11.165076576752796,59.76,18.506541128953298,17.927208756075967,77.10000076144934,0.0,0.0,10.737826955235667,60.479996,18.632000476784178,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.000655308,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.027445567771792412
RTB,RTD,2021-06,2021,6,1,2372.0,0.58,1013,14136.0,3.48,1101,4059,0.2496,0.2712,29,4111,1,4111.0,0,6,8578.0,7434.0,16012.0,15.333333333333334,7.666666666666667,7.666666666666667,14,48.86666666666667,27.2,21.666666666666668,13548.0,18004.0,31552.0,1,0.09090909090909091,84,0.45511961331341866,0.1111111111111111,17.520694261127048,106.69999954849482,0.0,0.0,11.108582014300756,55.8,18.47187472184499,17.553194740083484,106.69999954849482,0.0,0.0,11.108582014300756,55.8,18.504375445842744,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,0.55038184,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.45,3,1.2246467991473532e-16,-1.0,0.0,0.006875140592455864
MAS,BKL,2021-06,2021,6,5,118.0,0.18,37,1328.0,2.05,70,649,0.057,0.1079,3,648,1,648.0,0,4,3322.0,2298.0,5620.0,10.0,5.0,5.0,6,24.0,12.0,12.0,3657.0,4613.0,8270.0,0,0.0,24,0.0,0.0,17.786124595006306,81.20000053197145,0.0,0.0,11.165076576752796,59.76,18.506541128953298,17.742889454629687,79.20000029355288,0.0,0.0,11.367023994525274,56.16,18.691639563772412,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0015408321,0.0,0.0,0.0,0.002,0.998,3,1.2246467991473532e-16,-1.0,0.0,0.19774273037910461
VST,GVM,2021-06,2021,6,6,444.0,0.24,168,2724.0,1.47,289,1852,0.0907,0.156,51,1983,1,1983.0,0,4,3877.0,3877.0,7754.0,8.0,4.0,4.0,5,11.166666666666668,4.5,6.666666666666667,3877.0,3879.0,7756.0,0,0.0,20,0.0,0.0,17.23269435432222,105.10000061243773,0.0,0.0,11.855503224664265,52.56,18.10068032609092,17.04208334551917,99.50000011175871,0.0,0.0,12.694013457496961,55.8,17.993958348698087,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.012492222711443901
NM,WC,2021-06,2021,6,9,0.0,0.0,0,120.0,30.0,3,4,0.0,0.75,0,71,4,17.75,0,9,5550.0,8378.75,13928.75,22.95,11.75,11.2,5,12.166666666666668,6.666666666666667,5.5,2323.75,3093.0,5416.75,0,0.0,45,0.0,0.0,18.744819168249766,106.10000044852495,0.0,0.0,10.212311374561654,47.16,19.03363868792852,18.661069193151263,97.10000018030405,0.0,0.0,10.379256160184742,49.32,18.974749799569448,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,3,1.2246467991473532e-16,-1.0,0.0,0.01766848936676979
LLS,ALMB,2021-06,2021,6,18,200.0,0.29,73,2640.0,3.85,78,686,0.1064,0.1137,12,779,1,779.0,0,9,4737.0,5782.0,10519.0,58.5,30.5,28.0,7,11.5,7.5,4.0,6391.0,4498.0,10889.0,2,0.2857142857142857,63,2.0008056674402104,0.6666666666666666,17.549277492364247,91.30000028759241,0.0,0.0,11.999870947168933,51.48,18.132333046860165,17.754666251606412,85.30000029504299,0.0,0.0,12.937671249111494,56.16,18.717027288013036,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.17069882154464722
NM,AH,2021-06,2021,6,19,840.0,0.27,344,12908.0,4.13,556,3122,0.1102,0.1781,57,3237,1,3237.0,0,9,5550.0,8378.75,13928.75,22.95,11.75,11.2,12,23.057142857142857,12.2,10.857142857142858,8743.0,8652.0,17395.0,0,0.0,108,0.0,0.0,18.744819168249766,106.10000044852495,0.0,0.0,10.212311374561654,47.16,19.03363868792852,18.466347662607827,105.50000023841858,0.0,0.0,10.6907725945529,47.16,18.984750411245557,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.035665929317474365
UT,KLP,2021-06,2021,6,34,256.0,0.25,91,5828.0,5.61,291,1038,0.0877,0.2803,24,1068,1,1068.0,0,24,23660.0,31919.0,55579.0,43.214285714285715,21.5,21.714285714285715,6,42.0,21.0,21.0,2732.0,2817.0,5549.0,1,0.0625,144,0.6213349345596119,0.2,17.88068075378736,74.20000015944242,0.0,0.0,10.91965990646018,50.039997,18.399569646517435,18.396166699462466,72.89999994635582,0.0,0.0,10.762400426136123,53.639996,19.214638941817814,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.039085373282432556
UT,DVD,2021-06,2021,6,31,12.0,1.5,4,0.0,0.0,0,8,0.5,0.0,0,107,1,107.0,0,24,23660.0,31919.0,55579.0,43.214285714285715,21.5,21.714285714285715,16,20.5,11.625,8.875,12140.0,11984.67,24124.67,2,0.09523809523809523,384,1.1352332769293625,0.34285714285714286,17.88068075378736,74.20000015944242,0.0,0.0,10.91965990646018,50.039997,18.399569646517435,17.494569951958127,80.90000057220459,0.0,0.0,11.890504048930275,50.399998,18.549083982573617,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0017643528990447521
UT,AMF,2021-06,2021,6,21,1569.0,0.66,184,8161.0,3.44,432,2372,0.0776,0.1821,108,2452,1,2452.0,0,24,23660.0,31919.0,55579.0,43.214285714285715,21.5,21.714285714285715,15,46.10714285714286,23.857142857142858,22.25,12196.0,12552.0,24748.0,0,0.0,360,0.0,0.0,17.88068075378736,74.20000015944242,0.0,0.0,10.91965990646018,50.039997,18.399569646517435,18.041277159584894,67.50000072270632,0.0,0.0,10.76322052768535,51.839996,18.97134650150935,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.003297485178336501
DN,HMBH,2021-06,2021,6,8,502.0,0.52,205,1548.0,1.61,50,963,0.2129,0.0519,0,1002,1,1002.0,0,6,2365.0,3333.0,5698.0,23.333333333333332,11.666666666666666,11.666666666666666,4,9.0,4.5,4.5,1983.0,1036.0,3019.0,1,0.25,24,0.7213475204444817,0.25,19.272943756315442,97.30000022053719,0.0,0.0,10.36880509969261,52.92,20.031901990042794,19.188042125436994,100.60000049322844,0.0,0.0,10.604969309353166,51.12,20.249639455477396,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0062305294,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,3,1.2246467991473532e-16,-1.0,1.0,0.9722842574119568
HON,RSN,2021-06,2021,6,7,753.0,0.82,213,2103.0,2.28,248,923,0.2308,0.2687,1,953,1,953.0,0,4,1955.0,1955.0,3910.0,22.0,11.0,11.0,4,15.0,7.5,7.5,1955.0,1955.0,3910.0,0,0.0,16,0.0,0.0,18.5306532157792,89.30000003427267,0.0,0.0,10.071549669073688,56.16,19.256208754910364,18.524569861094157,83.70000047981739,0.0,0.0,10.476178934425116,53.639996,19.3029727101326,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.000773412233684212
STZ,DLD,2021-06,2021,6,6,744.0,0.67,623,822.0,0.74,67,1117,0.5577,0.06,0,1154,1,1154.0,0,4,2278.0,2278.0,4556.0,7.0,3.5,3.5,6,12.0,6.0,6.0,4606.0,4591.0,9197.0,0,0.0,24,0.0,0.0,17.87533314095603,72.40000026673079,0.0,0.0,10.539294784764449,49.68,18.563180323441824,18.002277603414324,67.50000072270632,0.0,0.0,10.76322052768535,51.839996,18.93234694533878,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.00786100048571825
HT,EHV,2021-06,2021,6,32,607.0,0.26,257,12496.0,5.37,578,2328,0.1104,0.2483,72,3295,1,3295.0,0,14,11466.0,13753.0,25219.0,44.57142857142857,24.714285714285715,19.857142857142858,14,33.375,15.0,18.375,10301.0,14316.0,24617.0,2,0.13333333333333333,196,1.1162212531024944,0.3333333333333333,18.519569260544248,102.00000054389238,0.0,0.0,10.999086098000408,50.039997,19.109499707486894,19.14100026289622,112.89999974519014,0.0,0.0,10.1850332028336,55.079998,19.929403082529703,0,0.0,8.0,22.0,0.2629,0,1,0.24465,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.48550108075141907
DLD,BHV,2021-06,2021,6,3,1500.0,0.67,834,2163.0,0.97,459,2238,0.3727,0.2051,5,2321,1,2321.0,0,6,4606.0,4591.0,9197.0,12.0,6.0,6.0,4,9.0,4.5,4.5,4551.0,4551.0,9102.0,0,0.0,24,0.0,0.0,18.002277603414324,67.50000072270632,0.0,0.0,10.76322052768535,51.839996,18.93234694533878,17.89470818042755,77.10000076144934,0.0,0.0,10.737826955235667,60.479996,18.599499713049994,0,0.0,8.0,22.0,0.2629,0,1,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.8743125796318054
DN,HM,2021-06,2021,6,9,1223.0,1.12,499,3816.0,3.49,289,1093,0.4565,0.2644,32,1146,1,1146.0,0,6,2365.0,3333.0,5698.0,23.333333333333332,11.666666666666666,11.666666666666666,8,12.0,6.0,6.0,4314.0,4153.0,8467.0,1,0.16666666666666666,48,1.4426950408889634,0.5,19.272943756315442,97.30000022053719,0.0,0.0,10.36880509969261,52.92,20.031901990042794,19.201041220294105,100.60000049322844,0.0,0.0,10.604969309353166,51.12,20.262638431125218,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,0.99908507,0.0,0.0,0.0009149131,0.999,0.0,0.0,0.001,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.9722842574119568
DVC,DV,2021-06,2021,6,4,142.0,0.17,54,1364.0,1.6,96,851,0.0635,0.1128,0,878,1,878.0,0,4,1955.0,1831.0,3786.0,19.0,9.5,9.5,12,29.666666666666668,14.833333333333334,14.833333333333334,6827.0,7253.0,14080.0,0,0.0,48,0.0,0.0,18.258985645241207,129.80000007897615,0.0,0.0,10.471668074114454,49.32,18.70079109536277,18.265485889381832,129.80000007897615,0.0,0.0,10.471668074114454,49.32,18.707291339503396,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0011750881,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.029837744310498238
NMGO,NMD,2021-06,2021,6,2,822.0,0.43,396,7252.0,3.81,369,1901,0.2083,0.1941,4,1947,1,1947.0,0,4,3880.0,3562.0,7442.0,5.0,2.5,2.5,4,6.0,3.0,3.0,3879.0,3093.0,6972.0,0,0.0,16,0.0,0.0,18.622069635656146,97.10000018030405,0.0,0.0,10.379256160184742,49.32,18.93575024207433,18.654569221867455,97.10000018030405,0.0,0.0,10.379256160184742,49.32,18.968249731593662,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.9665699005126953
GP,HZE,2021-06,2021,6,5,551.0,0.32,202,1772.0,1.03,281,1728,0.1169,0.1626,0,1889,1,1889.0,0,4,2864.0,2832.0,5696.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2864.0,2864.0,5728.0,0,0.0,16,0.0,0.0,19.056500646803116,112.89999974519014,0.0,0.0,10.1850332028336,55.079998,19.844903547234004,19.095333503352272,110.29999984800816,0.0,0.0,10.073607301132547,56.16,19.828458534346687,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.002769604790955782
HON,DVC,2021-06,2021,6,15,368.0,0.38,174,1752.0,1.81,211,969,0.1796,0.2178,0,1002,1,1002.0,0,4,1955.0,1955.0,3910.0,22.0,11.0,11.0,4,19.0,9.5,9.5,1955.0,1831.0,3786.0,0,0.0,16,0.0,0.0,18.5306532157792,89.30000003427267,0.0,0.0,10.071549669073688,56.16,19.256208754910364,18.258985645241207,129.80000007897615,0.0,0.0,10.471668074114454,49.32,18.70079109536277,0,0.0,8.0,22.0,0.2629,0,1,0.24465,0,0.0010319918,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.04401422664523125
HTO,RS,2021-06,2021,6,6,362.0,0.32,101,5578.0,4.92,300,1133,0.0891,0.2648,0,1201,1,1201.0,0,4,2411.0,2352.0,4763.0,7.0,3.5,3.5,4,17.0,8.5,8.5,2411.0,2411.0,4822.0,0,0.0,16,0.0,0.0,18.506570099459754,102.00000054389238,0.0,0.0,10.999086098000408,50.039997,19.09650073448817,18.59919421672821,119.49999982863665,0.0,0.0,10.898435755363769,50.039997,19.070444186528523,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.9652814865112305
DN,HRT,2021-06,2021,6,18,1020.0,0.93,441,5103.0,4.65,942,1098,0.4016,0.8579,0,1185,1,1185.0,0,6,2365.0,3333.0,5698.0,23.333333333333332,11.666666666666666,11.666666666666666,4,28.0,14.0,14.0,2330.0,2301.0,4631.0,0,0.0,24,0.0,0.0,19.272943756315442,97.30000022053719,0.0,0.0,10.36880509969261,52.92,20.031901990042794,19.28847223387824,82.20000042021275,0.0,0.0,10.349932058983379,51.12,20.07256943517261,0,0.0,8.0,22.0,0.2629,1,1,0.24465,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.3951156437397003
ALM,ALMM,2021-06,2021,6,1,877.0,0.28,293,2989.0,0.94,253,3184,0.092,0.0795,43,3375,1,3375.0,0,12,8860.0,9839.0,18699.0,29.0,14.5,14.5,4,3.0,1.5,1.5,6668.0,5670.0,12338.0,0,0.0,48,0.0,0.0,17.548152526219685,82.50000072270632,0.0,0.0,12.706190027130974,53.28,18.792110872268676,17.92216680844625,85.60000075399876,0.0,0.0,12.363106544895304,56.88,19.713625315825144,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.01672399789094925
HT,TB,2021-06,2021,6,22,762.0,0.35,280,11439.0,5.19,541,2206,0.1269,0.2452,78,2347,1,2347.0,0,14,11466.0,13753.0,25219.0,44.57142857142857,24.714285714285715,19.857142857142858,10,31.6,17.8,13.8,10285.0,7061.0,17346.0,2,0.15384615384615385,140,1.039008973514235,0.29166666666666663,18.519569260544248,102.00000054389238,0.0,0.0,10.999086098000408,50.039997,19.109499707486894,18.545972633361817,89.39999994635582,0.0,0.0,10.827256053520573,55.44,19.45437544716729,0,0.0,8.0,22.0,0.2629,0,1,0.24465,1,0.4854941,0.0,0.0,0.0,0.485,0.0,0.0,0.0,0.515,3,1.2246467991473532e-16,-1.0,0.0,0.40887999534606934
ZLW,ZVB,2021-06,2021,6,8,329.0,0.35,110,1660.0,1.75,139,949,0.1159,0.1465,11,983,1,983.0,0,8,4420.25,4436.0,8856.25,23.5,11.75,11.75,4,16.0,8.0,8.0,1907.0,1907.0,3814.0,0,0.0,32,0.0,0.0,18.11404125293096,97.29999952763319,0.0,0.0,11.011539746655359,56.16,18.897166156768797,18.107513484689925,98.20000083744526,0.0,0.0,10.748168097933133,55.079998,18.68709670967526,0,0.0,8.0,22.0,0.2629,0,0,0.24465,0,0.034773447,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.965,3,1.2246467991473532e-16,-1.0,1.0,0.7848451137542725
