source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_TW_pred,XGBClassifier_TW_proba
HWZB,ASS,2023-10,2023,10,7,1166.0,0.49,478,5912.0,2.49,603,2376,2376.0,458.0,145.0,0.2012,0.2538,0,2728,1,2728.0,0,4,5419.0,5432.0,10851.0,14.0,7.0,7.0,16,27.25,13.625,13.625,25122.5,20185.5,45308.0,0,0.0,64,0.0,0.0,13.635023695030469,185.3999999910593,0.0,0.0,19.92844195509917,80.28,13.530594210016648,13.199842218744674,176.800000526011,0.0,0.0,16.769164867529135,68.4,12.989842229241493,0,0.0,9.0,22.0,0.2629,0,1,0.2969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8775362968444824
GDM,TPSW,2023-10,2023,10,10,376.0,0.32,111,5833.0,5.0,1112,1166,1166.0,1008.0,104.0,0.0952,0.9537,21,1153,1,1153.0,0,6,5621.0,5628.0,11249.0,18.0,9.0,9.0,3,16.0,6.0,10.0,2323.0,1170.0,3493.0,0,0.0,18,0.0,0.0,13.422926395211444,156.7999999821186,0.0,0.0,16.3863172827151,71.64,13.372322372462126,13.498399129009886,131.4000008031726,0.0,0.0,16.796300201208,72.0,13.460546725228328,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8052643537521362
DT,RSW,2023-10,2023,10,5,2789.0,1.63,829,7374.0,4.3,910,1714,1714.0,783.0,127.0,0.4837,0.5309,1,1976,1,1976.0,0,10,12110.0,12013.0,24123.0,15.2,7.6,7.6,4,7.0,3.5,3.5,3925.0,3923.0,7848.0,0,0.0,40,0.0,0.0,13.719070253436197,150.80000127106905,0.0,0.0,16.96666017330733,73.079994,13.597459498027828,13.816174505861014,139.5999999269843,0.0,0.0,18.96365588951431,79.2,13.758456379935245,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.662115752696991
ZL,MP,2023-10,2023,10,28,2818.0,1.02,799,7730.0,2.81,611,2750,2750.0,430.0,181.0,0.2905,0.2222,70,2957,1,2957.0,0,13,6271.0,11410.0,17681.0,85.30952380952381,47.166666666666664,38.142857142857146,7,48.66666666666667,20.666666666666668,28.0,5911.0,4638.6,10549.6,1,0.09090909090909091,91,0.6213349345596119,0.2,13.02731543675365,186.900000102818,0.0,0.0,17.504565656745193,66.24,12.985503340727531,12.825906040524476,171.50000093132257,0.0,0.0,17.011116766129565,71.64,12.643489939414415,0,0.0,9.0,22.0,0.2629,0,1,0.2969,0,0.4629091,0.0,0.0,0.0029090908,0.463,0.0,0.0,0.003,0.534,4,-0.8660254037844386,0.5000000000000001,1.0,0.8230176568031311
DT,RTD,2023-10,2023,10,14,772.0,0.97,289,6640.0,8.33,423,797,797.0,256.0,167.0,0.3626,0.5307,0,1124,1,1124.0,0,10,12110.0,12013.0,24123.0,15.2,7.6,7.6,19,45.011111111111106,25.11111111111111,19.9,12789.62,17086.5,29876.120000000003,1,0.06666666666666667,190,0.9102392266268373,0.3333333333333333,13.719070253436197,150.80000127106905,0.0,0.0,16.96666017330733,73.079994,13.597459498027828,13.711191347621432,154.80000034719706,0.0,0.0,16.87402307331162,70.92,13.642936244426958,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.9962359,0.0,0.0,0.0037641155,0.996,0.0,0.0,0.004,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9986593723297119
DT,DTCP,2023-10,2023,10,1,1617.0,0.95,694,5958.0,3.51,788,1696,1696.0,666.0,122.0,0.4092,0.4646,4,1946,1,1946.0,0,10,12110.0,12013.0,24123.0,15.2,7.6,7.6,4,10.0,5.0,5.0,3919.0,3877.0,7796.0,1,0.16666666666666666,40,0.9102392266268373,0.3333333333333333,13.719070253436197,150.80000127106905,0.0,0.0,16.96666017330733,73.079994,13.597459498027828,13.712570614782756,150.80000127106905,0.0,0.0,16.96666017330733,73.079994,13.590959929779872,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0058962265,0.0,0.0,0.00058962265,0.006,0.0,0.0,0.001,0.993,4,-0.8660254037844386,0.5000000000000001,1.0,0.9316805005073547
ZL,KPNZ,2023-10,2023,10,15,552.0,0.46,201,4059.0,3.4,148,1195,1195.0,23.0,125.0,0.1682,0.1238,50,1225,1,1225.0,0,13,6271.0,11410.0,17681.0,85.30952380952381,47.166666666666664,38.142857142857146,5,40.66666666666667,16.0,24.666666666666668,2414.0,2222.17,4636.17,1,0.1,65,0.5581106265512472,0.16666666666666666,13.02731543675365,186.900000102818,0.0,0.0,17.504565656745193,66.24,12.985503340727531,13.021258396430303,179.8000008314848,0.0,0.0,17.11164794640253,67.32,12.926761722564697,0,0.0,9.0,22.0,0.2629,0,0,0.2969,0,0.0075313807,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.992,4,-0.8660254037844386,0.5000000000000001,0.0,0.12745483219623566
AH,NM,2023-10,2023,10,19,1103.0,0.95,307,6975.0,5.98,609,1166,1166.0,426.0,183.0,0.2633,0.5223,109,1281,1,1281.0,0,14,7717.0,8231.0,15948.0,22.285714285714285,11.428571428571429,10.857142857142858,9,22.75,11.75,11.0,5166.0,7736.0,12902.0,1,0.08333333333333333,126,0.7213475204444817,0.25,13.136772219766707,145.00000072270632,0.0,0.0,15.976137345429235,68.4,13.129591020161673,13.415379016671405,124.00000086426735,0.0,0.0,15.323160806118242,68.76,13.430613846106818,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9654401540756226
BRD,ZWD,2023-10,2023,10,7,1718.0,0.95,553,6081.0,3.38,658,1799,1799.0,537.0,121.0,0.3074,0.3658,21,2128,1,2128.0,0,4,4235.0,4234.0,8469.0,11.0,5.5,5.5,4,9.0,4.5,4.5,4234.0,2554.0,6788.0,0,0.0,16,0.0,0.0,13.597644688779075,139.29999986290932,0.0,0.0,17.124263614536133,64.439995,13.523013857387056,13.636644277636638,139.29999986290932,0.0,0.0,17.124263614536133,64.439995,13.562013418722472,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0022234574,0.0,0.0,0.0,0.002,0.998,4,-0.8660254037844386,0.5000000000000001,1.0,0.9584813714027405
AMF,AMFS,2023-10,2023,10,3,2463.0,1.2,758,6134.0,2.99,653,2054,2054.0,530.0,123.0,0.369,0.3179,126,2228,1,2228.0,0,15,12773.0,12766.0,25539.0,46.10714285714286,23.857142857142858,22.25,4,6.0,3.0,3.0,4394.0,4448.0,8842.0,0,0.0,60,0.0,0.0,13.30385212226202,182.4000001475215,0.0,0.0,16.58055959547926,67.32,13.266335377277144,13.214986754423819,190.20000110566616,0.0,0.0,16.474745044772256,65.520004,13.098543860288274,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0014605648,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-0.8660254037844386,0.5000000000000001,1.0,0.8468946218490601
BD,BDPB,2023-10,2023,10,5,1600.0,1.5,332,6460.0,6.07,457,1064,1064.0,285.0,172.0,0.312,0.4295,106,1236,1,1236.0,0,12,7393.0,8186.0,15579.0,42.333333333333336,21.166666666666668,21.166666666666668,4,15.0,7.5,7.5,2456.0,2225.0,4681.0,0,0.0,48,0.0,0.0,13.538684339651326,137.90000023692846,0.0,0.0,16.544964118411876,71.28,13.496603841589602,13.580882345109979,143.5000005364418,0.0,0.0,16.53382627852011,73.079994,13.52886890372974,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.7589865922927856
AMF,HVS,2023-10,2023,10,16,1437.0,0.76,437,5395.0,2.84,436,1900,1900.0,311.0,125.0,0.23,0.2295,65,2113,1,2113.0,0,15,12773.0,12766.0,25539.0,46.10714285714286,23.857142857142858,22.25,14,24.0,12.0,12.0,10537.0,9684.0,20221.0,1,0.07142857142857142,210,0.9102392266268373,0.3333333333333333,13.30385212226202,182.4000001475215,0.0,0.0,16.58055959547926,67.32,13.266335377277144,13.26116123071453,191.6000005453825,0.0,0.0,16.36327268253237,69.12,13.124248552642413,0,0.0,9.0,22.0,0.2629,0,1,0.2969,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.998195469379425
DVC,HON,2023-10,2023,10,15,1220.0,1.28,419,1935.0,2.03,433,954,954.0,411.0,22.0,0.4392,0.4539,1,1080,1,1080.0,0,4,2192.0,1946.0,4138.0,19.0,9.5,9.5,4,22.0,11.0,11.0,2192.0,2193.0,4385.0,0,0.0,16,0.0,0.0,13.108567055439789,161.00000017136335,0.0,0.0,16.134405086504533,67.32,13.08474157128558,13.029054100881487,156.20000035315752,0.0,0.0,15.71129600649712,65.88,12.99865141234942,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9037388563156128
AHZ,AH,2023-10,2023,10,8,590.0,0.76,200,1941.0,2.49,225,779,779.0,184.0,41.0,0.2567,0.2888,0,1059,1,1059.0,0,4,3545.0,2827.0,6372.0,11.0,5.5,5.5,14,22.285714285714285,11.428571428571429,10.857142857142858,7717.0,8231.0,15948.0,1,0.1111111111111111,56,0.7213475204444817,0.25,13.276849033048489,160.400000795722,0.5600000023841858,0.0,15.857386544566827,69.84,13.331681286088573,13.136772219766707,145.00000072270632,0.0,0.0,15.976137345429235,68.4,13.129591020161673,0,0.0,9.0,22.0,0.2629,1,1,0.2969,0,0.037227213,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.963,4,-0.8660254037844386,0.5000000000000001,1.0,0.9765545129776001
VNDC,VNDW,2023-10,2023,10,1,117.0,0.1,36,974.0,0.86,90,1137,1137.0,65.0,25.0,0.0317,0.0792,1,1263,1,1263.0,0,3,2313.0,1263.0,3576.0,5.5,4.5,1.0,4,15.0,7.5,7.5,2410.0,2313.0,4723.0,0,0.0,12,0.0,0.0,13.281735097641914,146.80000073462725,0.0,0.0,15.876590079269153,68.03999,13.246634491658051,13.280057222251124,165.50000104308128,0.0,0.0,16.492159742956993,66.96,13.20582904047614,0,0.0,9.0,22.0,0.2629,0,0,0.2969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8670644164085388
ALM,ASDZ,2023-10,2023,10,29,973.0,1.08,287,3145.0,3.48,381,903,903.0,312.0,69.0,0.3178,0.4219,19,1237,1,1237.0,0,15,8262.0,9663.0,17925.0,34.55357142857143,18.125,16.428571428571427,10,20.4,10.2,10.2,13462.0,11171.0,24633.0,2,0.18181818181818182,150,1.2022458674074694,0.375,13.377191053940946,173.60000041127205,0.0,0.0,18.611516364308812,68.76,13.196385670988352,13.331691242064405,182.70000085234642,0.0,0.0,17.01857590867369,68.76,13.175046925256716,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9738548994064331
HTO,HT,2023-10,2023,10,1,1951.0,2.12,574,6764.0,7.35,667,920,920.0,498.0,169.0,0.6239,0.725,1,1131,1,1131.0,0,4,2379.0,2317.0,4696.0,7.0,3.5,3.5,13,40.85714285714286,21.0,19.857142857142858,11751.0,13802.0,25553.0,0,0.0,52,0.0,0.0,13.441852568940028,122.70000041276217,0.0,0.0,16.208954077919056,72.36,13.450107586623838,13.454852517659232,122.70000041276217,0.0,0.0,16.208954077919056,72.36,13.463107583986833,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.973347544670105
MRN,DB,2023-10,2023,10,8,853.0,0.75,416,1638.0,1.44,435,1137,1137.0,410.0,25.0,0.3659,0.3826,0,1181,1,1181.0,0,4,2333.0,2328.0,4661.0,22.0,11.0,11.0,10,30.0,15.0,15.0,5031.0,5216.0,10247.0,0,0.0,40,0.0,0.0,13.322617427134674,165.80000041425228,0.0,0.0,16.607347861712412,68.76,13.342885907704398,13.361617023672833,165.80000041425228,0.0,0.0,16.607347861712412,68.76,13.381885467759714,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9654217958450317
AHP,AHPR,2023-10,2023,10,2,642.0,0.83,291,1966.0,2.55,316,772,772.0,277.0,39.0,0.3769,0.4093,0,1015,1,1015.0,0,4,2031.0,1998.0,4029.0,3.0,1.5,1.5,4,5.0,2.5,2.5,2030.0,2030.0,4060.0,0,0.0,16,0.0,0.0,13.214771423083825,145.00000072270632,0.0,0.0,15.976137345429235,68.4,13.207590160113853,13.26677147462064,145.00000072270632,0.0,0.0,15.976137345429235,68.4,13.25959021229072,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.02849741,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.972,4,-0.8660254037844386,0.5000000000000001,1.0,0.9790690541267395
BNK,DB,2023-10,2023,10,4,845.0,0.76,415,1634.0,1.46,430,1119,1119.0,405.0,25.0,0.3709,0.3843,0,1246,1,1246.0,0,4,2949.0,2733.0,5682.0,11.0,5.5,5.5,10,30.0,15.0,15.0,5031.0,5216.0,10247.0,0,0.0,40,0.0,0.0,13.348063557900039,171.3000004440546,0.0,0.0,16.42431780539903,67.32,13.319271574084391,13.361617023672833,165.80000041425228,0.0,0.0,16.607347861712412,68.76,13.381885467759714,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9647364020347595
HON,RSN,2023-10,2023,10,7,892.0,0.94,271,1612.0,1.69,287,954,954.0,265.0,22.0,0.2841,0.3008,1,1081,1,1081.0,0,4,2192.0,2193.0,4385.0,22.0,11.0,11.0,4,15.0,7.5,7.5,2193.0,2121.0,4314.0,0,0.0,16,0.0,0.0,13.029054100881487,156.20000035315752,0.0,0.0,15.71129600649712,65.88,12.99865141234942,13.050842288996549,151.30000054091215,0.0,0.0,16.318551597339194,66.96,13.044063739648601,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9816831350326538
AHZ,EST,2023-10,2023,10,3,792.0,0.54,311,4466.0,3.02,397,1477,1477.0,284.0,113.0,0.2106,0.2688,0,1768,1,1768.0,0,4,3545.0,2827.0,6372.0,11.0,5.5,5.5,7,14.25,7.25,7.0,3646.0,3565.0,7211.0,1,0.2,28,0.48089834696298783,0.125,13.276849033048489,160.400000795722,0.5600000023841858,0.0,15.857386544566827,69.84,13.331681286088573,13.396573643396366,136.60000050067902,0.0,0.0,15.648606552373643,69.479996,13.422345448180334,0,0.0,9.0,22.0,0.2629,1,1,0.2969,0,0.029113067,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.971,4,-0.8660254037844386,0.5000000000000001,1.0,0.9788450598716736
RAI,DVD,2023-10,2023,10,3,2358.0,1.31,820,6715.0,3.73,895,1800,1800.0,801.0,94.0,0.4556,0.4972,19,1882,1,1882.0,0,8,4153.5,4085.0,8238.5,18.5,9.25,9.25,15,20.482142857142858,11.625,8.857142857142858,10566.0,10515.0,21081.0,3,0.3333333333333333,120,1.5831316284855874,0.45,13.325191034406624,182.70000085234642,0.0,0.0,17.01857590867369,68.76,13.168546697117339,13.268241801677934,182.00000059604645,0.0,0.0,17.479240947881802,69.479996,13.025624279047818,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9996356964111328
STZ,DLD,2023-10,2023,10,6,878.0,0.92,672,1406.0,1.48,680,952,952.0,670.0,10.0,0.7059,0.7143,0,975,1,975.0,0,4,1927.0,1927.0,3854.0,7.0,3.5,3.5,6,12.0,6.0,6.0,4166.0,4165.0,8331.0,0,0.0,24,0.0,0.0,13.213778704444834,191.49999973922968,0.0,0.0,16.090332104935744,66.24,13.167201564455992,13.26485252828406,182.4000001475215,0.0,0.0,16.58055959547926,67.32,13.22733580698103,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8744176626205444
HTO,RS,2023-10,2023,10,6,857.0,0.9,206,4665.0,4.92,301,949,949.0,174.0,127.0,0.2171,0.3172,0,1186,1,1186.0,0,4,2379.0,2317.0,4696.0,7.0,3.5,3.5,4,17.0,8.5,8.5,2378.0,2379.0,4757.0,0,0.0,16,0.0,0.0,13.441852568940028,122.70000041276217,0.0,0.0,16.208954077919056,72.36,13.450107586623838,13.50094944614692,131.09999956190586,0.0,0.0,16.2401428078645,72.36,13.519875602594158,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9819705486297607
MRN,VNDW,2023-10,2023,10,14,1729.0,1.55,1066,2513.0,2.25,1081,1119,1119.0,1056.0,25.0,0.9526,0.966,0,1147,1,1147.0,0,4,2333.0,2328.0,4661.0,22.0,11.0,11.0,4,15.0,7.5,7.5,2410.0,2313.0,4723.0,0,0.0,16,0.0,0.0,13.322617427134674,165.80000041425228,0.0,0.0,16.607347861712412,68.76,13.342885907704398,13.280057222251124,165.50000104308128,0.0,0.0,16.492159742956993,66.96,13.20582904047614,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9841753840446472
RTA,RTN,2023-10,2023,10,5,1394.0,1.16,415,5197.0,4.31,499,1205,1205.0,382.0,117.0,0.3444,0.4141,0,1440,1,1440.0,0,8,6570.0,4721.12,11291.119999999999,15.0,7.5,7.5,3,10.0,5.0,5.0,2865.0,1425.0,4290.0,1,0.2,24,0.4170323914242463,0.09090909090909091,13.623432662503031,177.90000063180923,0.0,0.0,17.392203424040904,71.28,13.369070245115548,13.711191347621432,154.80000034719706,0.0,0.0,16.87402307331162,70.92,13.642936244426958,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9745334982872009
ZLW,ZVB,2023-10,2023,10,8,677.0,1.04,218,3448.0,5.32,295,648,648.0,208.0,87.0,0.3364,0.4552,50,1032,2,516.0,0,7,3464.5,3800.0,7264.5,22.416666666666664,10.666666666666666,11.75,4,16.0,8.0,8.0,1018.0,994.5,2012.5,0,0.0,28,0.0,0.0,13.616808677519728,149.30000028014183,0.0,0.0,16.769454196635508,66.6,13.40472817132937,13.623520098436599,138.09999997913837,0.0,0.0,16.73832336432182,68.4,13.512848985275166,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.030864198,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.969,4,-0.8660254037844386,0.5000000000000001,0.0,0.45678508281707764
HT,O,2023-10,2023,10,19,1198.0,1.03,394,6324.0,5.43,498,1165,1165.0,332.0,166.0,0.3382,0.4275,51,1285,1,1285.0,0,13,11751.0,13802.0,25553.0,40.85714285714286,21.0,19.857142857142858,8,26.0,13.0,13.0,4868.0,4942.0,9810.0,0,0.0,104,0.0,0.0,13.454852517659232,122.70000041276217,0.0,0.0,16.208954077919056,72.36,13.463107583986833,13.493499785301669,128.99999981373549,0.0,0.0,16.54749241067259,72.72,13.443835320568725,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9979467988014221
RAI,ASB,2023-10,2023,10,5,20.0,2.5,5,20.0,2.5,5,8,8.0,5.0,0.0,0.625,0.625,0,464,8,58.0,0,8,4153.5,4085.0,8238.5,18.5,9.25,9.25,15,17.392857142857142,8.142857142857142,9.25,9051.0,8788.5,17839.5,2,0.2,120,1.1022332815225997,0.325,13.325191034406624,182.70000085234642,0.0,0.0,17.01857590867369,68.76,13.168546697117339,13.255241979688606,182.00000059604645,0.0,0.0,17.479240947881802,69.479996,13.012624517223179,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8945987820625305
ZLW,DDR,2023-10,2023,10,15,47.0,0.17,42,570.0,2.1,17,271,271.0,0.0,17.0,0.155,0.0627,0,103,1,103.0,0,7,3464.5,3800.0,7264.5,22.416666666666664,10.666666666666666,11.75,13,36.19047619047619,17.857142857142858,18.333333333333332,4418.0,8504.5,12922.5,1,0.1,91,1.4426950408889634,0.5,13.616808677519728,149.30000028014183,0.0,0.0,16.769454196635508,66.6,13.40472817132937,13.634651159120086,143.3000003322959,0.0,0.0,17.075991844010833,67.32,13.522906279083866,0,0.0,9.0,22.0,0.2629,0,0,0.2969,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9859717488288879
HT,EHV,2023-10,2023,10,32,3644.0,1.24,979,20824.0,7.08,1614,2942,2942.0,1059.0,555.0,0.3328,0.5486,283,3351,1,3351.0,0,13,11751.0,13802.0,25553.0,40.85714285714286,21.0,19.857142857142858,14,36.285714285714285,18.142857142857142,18.142857142857142,9867.71,12426.0,22293.71,1,0.07692307692307693,182,0.6213349345596119,0.2,13.454852517659232,122.70000041276217,0.0,0.0,16.208954077919056,72.36,13.463107583986833,13.63326535512937,125.2000000551343,0.0,0.0,14.831777125236972,63.0,13.644540558885408,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.998715877532959
HT,UT,2023-10,2023,10,48,2935.0,1.07,883,17662.0,6.44,1049,2742,2742.0,545.0,504.0,0.322,0.3826,176,3168,1,3168.0,0,13,11751.0,13802.0,25553.0,40.85714285714286,21.0,19.857142857142858,30,47.41964285714286,22.357142857142858,25.0625,23542.77,31522.0,55064.770000000004,0,0.0,390,0.0,0.0,13.454852517659232,122.70000041276217,0.0,0.0,16.208954077919056,72.36,13.463107583986833,13.30906396008178,171.3000004440546,0.0,0.0,16.42431780539903,67.32,13.280272012108924,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9548709392547607
HT,TB,2023-10,2023,10,22,2781.0,1.31,727,13500.0,6.37,983,2118,2118.0,624.0,359.0,0.3432,0.4641,147,2467,1,2467.0,0,13,11751.0,13802.0,25553.0,40.85714285714286,21.0,19.857142857142858,10,35.6,17.8,17.8,9407.0,7083.71,16490.71,1,0.09090909090909091,130,0.5138983423697507,0.14285714285714285,13.454852517659232,122.70000041276217,0.0,0.0,16.208954077919056,72.36,13.463107583986833,13.489244990700843,134.0000004991889,0.0,0.0,16.179761295590623,72.72,13.49320467942513,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,0.57223797,0.0,0.0,0.0,0.572,0.0,0.0,0.0,0.428,4,-0.8660254037844386,0.5000000000000001,1.0,0.999300479888916
RS,OW,2023-10,2023,10,11,770.0,0.81,174,4585.0,4.83,272,949,949.0,145.0,127.0,0.1834,0.2866,0,1187,1,1187.0,0,4,2378.0,2379.0,4757.0,17.0,8.5,8.5,4,12.0,6.0,6.0,2395.0,2338.0,4733.0,0,0.0,16,0.0,0.0,13.50094944614692,131.09999956190586,0.0,0.0,16.2401428078645,72.36,13.519875602594158,13.506500199977184,128.99999981373549,0.0,0.0,16.54749241067259,72.72,13.456835789648478,0,0.0,9.0,22.0,0.2629,1,1,0.2969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9810006022453308
WT,EHV,2023-10,2023,10,28,1521.0,0.92,597,10766.0,6.52,832,1652,1652.0,526.0,306.0,0.3614,0.5036,12,1794,1,1794.0,0,5,4547.0,5132.0,9679.0,45.66666666666667,26.0,19.666666666666668,14,36.285714285714285,18.142857142857142,18.142857142857142,9867.71,12426.0,22293.71,0,0.0,70,0.0,0.0,13.552640691539585,117.80000045895576,0.0,0.0,14.926638354151041,64.079994,13.50317756409613,13.63326535512937,125.2000000551343,0.0,0.0,14.831777125236972,63.0,13.644540558885408,0,0.0,9.0,22.0,0.2629,1,1,0.2969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9851891994476318
ZTMO,LLZM,2023-10,2023,10,2,579.0,0.42,218,4316.0,3.14,317,1374,1374.0,207.0,110.0,0.1587,0.2307,5,1726,1,1726.0,0,4,3468.0,3468.0,6936.0,3.0,1.5,1.5,4,15.0,7.5,7.5,3468.0,3468.0,6936.0,0,0.0,16,0.0,0.0,13.56798657474902,155.2000007480383,0.0,0.0,17.134484061458767,75.24,13.521610715725277,13.587486638958822,155.2000007480383,0.0,0.0,17.134484061458767,75.24,13.541110767134084,0,0.0,9.0,22.0,0.2629,0,1,0.2969,0,0.0,0.0,0.0,0.00072780205,0.0,0.0,0.0,0.001,0.999,4,-0.8660254037844386,0.5000000000000001,1.0,0.9570944905281067
