source,target,service_date,arrival_hour,earliest_departure_hour,distance,total_services,src_degree,src_weighted_degree,src_avg_distance,tgt_degree,tgt_weighted_degree,tgt_avg_distance,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,temperature_2m,rain,snowfall,snow_depth,wind_speed_10m,wind_gusts_10m,soil_temperature_0_to_7cm,is_holiday,target_binary,count_intercity,count_sprinter,count_other_trains,rolling_prev_5_avg_delay,hours_since_prev_service,delta_hours_since_last_service,delta_count_services_since_last_delay,delta_hours_since_last_delayed_service,total_last_services_count,total_last_delayed_services_count,ratio_last_delay,service_year,service_month,day_of_week,YearMonth,YearMonthDayHour,arrival_hour_sin,arrival_hour_cos,day_of_week_sin,day_of_week_cos,month_of_year_sin,month_of_year_cos,hourly_edges_size,count_class_1,count_class_0,simultaneous_pred,simultaneous_null
SSH,LEDN,2024-02-28,13,13,8,2,4,8,19.0,16,58,25.75,0,0.0,64,0.0,0.0,9.587000846862793,0.0,0.0,0.0,18.0,32.76000213623047,8.237000465393066,False,0,0,2,0,6.4,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
ASDM,ASA,2024-02-28,13,13,2,2,6,16,4.666666666666667,8,32,21.5,1,0.16666666666666666,48,0.5581106265512472,0.16666666666666666,8.111000061035156,0.0,0.0,0.0,17.0725040435791,31.68000030517578,6.861000061035156,False,1,0,2,0,2.0,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
BRN,AMF,2024-02-28,13,13,9,2,6,12,13.333333333333334,14,45,47.714285714285715,1,0.1111111111111111,84,0.5581106265512472,0.16666666666666666,6.715500354766846,0.0,0.0,0.0,14.812589645385742,27.0,5.515500068664551,False,1,0,2,0,2.2,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
AKM,HR,2024-02-28,13,13,11,2,4,8,16.0,8,16,37.5,0,0.0,32,0.0,0.0,8.367499351501465,0.0,0.0,0.0,20.674156188964844,35.279998779296875,7.517500400543213,False,0,0,2,0,0.4,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
ALMM,AMPO,2024-02-28,13,13,2,4,4,16,3.0,6,16,24.666666666666668,0,0.0,24,0.0,0.0,7.61299991607666,0.0,0.0,0.0,17.877180099487305,32.76000213623047,6.763000011444092,False,0,0,4,0,3.254,1.0,1.0,2,2.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
WDN,AML,2024-02-28,13,13,5,2,4,8,13.0,6,12,38.666666666666664,0,0.0,24,0.0,0.0,8.687000274658203,0.0,0.0,0.0,16.641971588134766,31.319997787475586,6.486999988555908,False,1,0,2,0,0.6,1.0,1.0,4,4.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
NM,NML,2024-02-28,13,13,1,4,8,32,23.5,4,16,8.0,0,0.0,32,0.0,0.0,8.043499946594238,0.0,0.0,0.0,10.464797019958496,24.84000015258789,6.0435004234313965,False,1,0,4,0,5.4399999999999995,1.0,1.0,1,1.0,5,3,0.6,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
AC,ASHD,2024-02-28,13,13,4,2,4,8,16.0,4,8,5.0,0,0.0,16,0.0,0.0,7.836999893188477,0.0,0.0,0.0,17.0725040435791,31.319997787475586,6.5370001792907715,False,0,0,2,0,2.0,1.0,1.0,4,4.0,3,1,0.33333334,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
RTN,RTD,2024-02-28,13,13,5,2,4,8,10.0,14,68,43.142857142857146,1,0.125,56,0.7213475204444817,0.25,9.167499542236328,0.0,0.0,0.0,18.504138946533203,34.20000076293945,7.117500305175781,False,1,0,2,0,0.4,1.0,1.0,4,4.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
HKS,BKG,2024-02-28,13,13,4,2,4,8,13.0,4,8,5.0,0,0.0,16,0.0,0.0,8.543499946594238,0.0,0.0,0.0,20.380578994750977,37.07999801635742,8.243499755859375,False,0,2,0,0,0.0,1.0,1.0,6,6.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
RTA,RTN,2024-02-28,13,13,5,2,8,24,15.0,4,8,10.0,1,0.2,32,0.5138983423697507,0.14285714285714285,8.593500137329102,0.0,0.0,0.0,18.17197608947754,32.76000213623047,6.5435004234313965,False,1,0,2,0,0.2,1.0,1.0,5,5.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
WV,SWK,2024-02-28,13,13,13,2,4,8,24.0,6,16,34.0,1,0.25,24,0.7213475204444817,0.25,8.893499374389648,0.0,0.0,0.0,20.929594039916992,37.07999801635742,7.5435004234313965,False,0,0,2,0,0.1,1.0,1.0,2,2.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
HVS,HVSP,2024-02-28,13,13,1,4,12,34,20.0,6,16,13.333333333333334,0,0.0,72,0.0,0.0,7.086999893188477,0.0,0.0,0.0,16.099689483642578,29.51999855041504,5.686999797821045,False,0,0,4,0,3.3,1.0,1.0,2,2.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
LLS,ZL,2024-02-28,13,13,57,2,8,16,61.0,14,36,76.28571428571429,0,0.0,112,0.0,0.0,7.491500377655029,0.0,0.0,0.0,14.587776184082031,28.079999923706055,6.591500282287598,False,1,2,0,0,5.8,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
HRL,STD,2024-02-28,13,13,19,2,2,4,38.0,6,17,43.333333333333336,0,0.0,12,0.0,0.0,9.125499725341797,0.0,0.0,0.0,9.957107543945312,23.399999618530273,7.325500011444092,False,0,2,0,0,6.0,1.0,1.0,1,1.0,3,2,0.6666667,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
BRN,HVS,2024-02-28,13,13,7,2,6,12,13.333333333333334,12,34,20.0,1,0.125,72,0.5138983423697507,0.14285714285714285,6.715500354766846,0.0,0.0,0.0,14.812589645385742,27.0,5.515500068664551,False,1,0,2,0,1.8,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
ASD,ASDM,2024-02-28,13,13,4,4,12,72,30.666666666666668,6,16,4.666666666666667,1,0.125,72,0.7213475204444817,0.25,9.071999549865723,0.0,0.0,0.0,16.299694061279297,29.51999855041504,7.671999931335449,False,1,0,4,0,1.8920000000000001,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
DDR,DDZD,2024-02-28,13,13,1,4,8,30,30.0,4,16,15.0,0,0.0,32,0.0,0.0,9.337000846862793,0.0,0.0,0.0,16.299694061279297,28.079999923706055,6.7870001792907715,False,0,0,4,0,3.9,1.0,1.0,3,3.0,5,2,0.4,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
LEDN,LDL,2024-02-28,13,13,1,2,16,58,25.75,4,12,15.0,0,0.0,64,0.0,0.0,9.567500114440918,0.0,0.0,0.0,18.0,32.76000213623047,8.217499732971191,False,0,0,2,0,3.0,1.0,1.0,5,5.0,6,3,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
RTZ,RTB,2024-02-28,13,13,3,4,4,16,6.0,6,36,15.333333333333334,0,0.0,24,0.0,0.0,9.141499519348145,0.0,0.0,0.0,18.504138946533203,34.20000076293945,7.091500282287598,False,0,0,4,0,0.584,1.0,1.0,1,1.0,4,3,0.75,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
ZTMO,LLZM,2024-02-28,13,13,2,2,4,12,3.0,4,12,15.0,0,0.0,16,0.0,0.0,9.350000381469727,0.0,0.0,0.0,18.47259521484375,33.119998931884766,7.449999809265137,False,0,0,2,0,0.1,1.0,1.0,5,5.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
EHV,EHS,2024-02-28,13,13,1,4,14,50,36.285714285714285,4,16,10.0,0,0.0,56,0.0,0.0,9.508500099182129,0.0,0.0,0.0,12.303365707397461,26.639999389648438,7.108500003814697,False,0,0,4,0,2.7399999999999998,1.0,1.0,1,1.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
GD,UT,2024-02-28,13,13,32,8,12,52,33.0,24,118,39.0,0,0.0,288,0.0,0.0,8.587000846862793,0.0,0.0,0.0,18.17197608947754,32.76000213623047,6.5370001792907715,False,1,8,0,0,0.278,1.0,1.0,1,1.0,8,2,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
BD,GZ,2024-02-28,13,13,10,2,10,28,38.8,4,8,16.0,0,0.0,40,0.0,0.0,10.12600040435791,0.0,0.0,0.0,18.875125885009766,33.47999954223633,7.276000022888184,False,1,0,2,0,6.5,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
HFD,SHL,2024-02-28,13,13,5,4,4,12,10.0,12,52,47.666666666666664,0,0.0,48,0.0,0.0,9.350000381469727,0.0,0.0,0.0,16.17998695373535,30.599998474121094,7.75,False,0,0,4,0,3.1,1.0,1.0,3,3.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
ZL,MP,2024-02-28,13,13,28,6,14,36,76.28571428571429,6,24,41.333333333333336,0,0.0,84,0.0,0.0,7.849999904632568,0.0,0.0,0.0,15.003839492797852,28.079999923706055,6.349999904632568,False,1,2,4,0,1.134,1.0,1.0,1,1.0,6,1,0.16666667,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
HAD,LEDN,2024-02-28,13,13,25,4,6,24,24.0,16,58,25.75,0,0.0,96,0.0,0.0,9.28700065612793,0.0,0.0,0.0,16.485485076904297,30.96000099182129,8.087000846862793,False,1,4,0,0,0.5,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
BR,VL,2024-02-28,13,13,2,4,4,12,12.0,2,6,4.0,0,0.0,8,0.0,0.0,9.440999984741211,0.0,0.0,0.0,11.43531322479248,25.19999885559082,7.641000270843506,False,0,4,0,0,1.734,1.0,1.0,2,2.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
ZL,WZ,2024-02-28,13,13,9,2,14,36,76.28571428571429,4,8,18.0,0,0.0,56,0.0,0.0,7.849999904632568,0.0,0.0,0.0,15.003839492797852,28.079999923706055,6.349999904632568,False,0,0,2,0,0.0,1.0,1.0,22,27.0,3,2,0.6666667,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
VTN,UTT,2024-02-28,13,13,2,2,4,12,11.0,4,12,4.0,0,0.0,16,0.0,0.0,7.3545002937316895,0.0,0.0,0.0,16.263872146606445,29.8799991607666,5.954500198364258,False,0,0,2,0,4.0,1.0,1.0,5,5.0,6,4,0.6666667,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
BHV,DLD,2024-02-28,13,13,3,4,4,16,9.0,6,16,12.0,0,0.0,24,0.0,0.0,6.88700008392334,0.0,0.0,0.0,14.658676147460938,27.35999870300293,5.486999988555908,False,1,0,4,0,0.15,1.0,1.0,2,2.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
RTN,RTA,2024-02-28,13,13,5,2,4,8,10.0,8,24,15.0,1,0.2,32,0.5138983423697507,0.14285714285714285,9.167499542236328,0.0,0.0,0.0,18.504138946533203,34.20000076293945,7.117500305175781,False,1,0,2,0,0.2,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
DR,BMN,2024-02-28,13,13,6,2,8,16,20.5,4,8,13.0,1,0.2,32,0.9102392266268373,0.3333333333333333,7.969499588012695,0.0,0.0,0.0,14.399999618530273,28.440000534057617,6.41949987411499,False,0,0,2,0,0.0,1.0,1.0,17,22.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
HTO,RS,2024-02-28,13,13,6,2,4,8,7.0,4,8,17.0,0,0.0,16,0.0,0.0,8.423999786376953,0.0,0.0,0.0,10.495713233947754,20.51999855041504,6.173999786376953,False,0,0,2,0,7.0,1.0,1.0,2,2.0,3,3,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
STZ,DLD,2024-02-28,13,13,6,2,4,7,7.0,6,16,12.0,0,0.0,24,0.0,0.0,6.7870001792907715,0.0,0.0,0.0,14.812589645385742,27.0,5.586999893188477,False,0,0,2,0,0.2,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
LAA,GV,2024-02-28,13,13,2,6,8,36,10.0,8,44,6.0,1,0.14285714285714285,64,0.6213349345596119,0.2,9.580500602722168,0.0,0.0,0.0,20.380578994750977,37.439998626708984,8.080500602722168,False,1,6,0,0,0.466,1.0,1.0,1,1.0,6,4,0.6666667,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
BKG,HKS,2024-02-28,13,13,4,2,4,8,5.0,4,8,13.0,0,0.0,16,0.0,0.0,8.53700065612793,0.0,0.0,0.0,20.380578994750977,37.07999801635742,8.237000465393066,False,0,2,0,0,0.0,1.0,1.0,16,20.0,3,2,0.6666667,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
HN,OBD,2024-02-28,13,13,11,2,8,20,34.5,4,8,17.0,0,0.0,32,0.0,0.0,9.77400016784668,0.0,0.0,0.0,18.723461151123047,34.20000076293945,8.423999786376953,False,0,0,2,0,7.0,1.0,1.0,2,2.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
EHV,WT,2024-02-28,13,13,28,4,14,50,36.285714285714285,6,22,39.333333333333336,0,0.0,84,0.0,0.0,9.508500099182129,0.0,0.0,0.0,12.303365707397461,26.639999389648438,7.108500003814697,False,1,4,0,0,2.4,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
ASN,BL,2024-02-28,13,13,16,2,8,16,72.0,4,8,30.0,0,0.0,32,0.0,0.0,8.850000381469727,0.10000000149011612,0.0,0.0,20.37103843688965,36.71999740600586,6.849999904632568,False,1,0,2,0,0.1,1.0,1.0,2,2.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
RM,STD,2024-02-28,13,13,25,4,4,18,49.0,6,17,43.333333333333336,0,0.0,24,0.0,0.0,9.21299934387207,0.0,0.0,0.0,10.630672454833984,24.119998931884766,7.4629998207092285,False,0,4,0,0,1.8,1.0,1.0,1,1.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
OW,RS,2024-02-28,13,13,11,2,4,8,12.0,4,8,17.0,0,0.0,16,0.0,0.0,7.80649995803833,0.0,0.0,0.0,9.832679748535156,21.239999771118164,5.856499671936035,False,1,0,2,0,9.3,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
ALM,ASDZ,2024-02-28,13,13,29,2,10,24,34.4,8,37,23.5,0,0.0,80,0.0,0.0,8.393499374389648,0.0,0.0,0.0,17.55161476135254,32.76000213623047,7.343500137329102,False,0,2,0,0,4.566,1.0,1.0,4,4.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
STZ,ST,2024-02-28,13,13,1,2,4,7,7.0,4,7,2.0,0,0.0,16,0.0,0.0,6.7870001792907715,0.0,0.0,0.0,14.812589645385742,27.0,5.586999893188477,False,1,0,2,0,1.2,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
APDO,TWL,2024-02-28,13,13,7,2,4,8,10.0,4,8,12.0,0,0.0,16,0.0,0.0,7.419000148773193,0.0,0.0,0.0,13.708390235900879,28.440000534057617,6.519000053405762,False,0,0,2,0,0.4,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
BD,TB,2024-02-28,13,13,21,4,10,28,38.8,10,32,35.6,0,0.0,100,0.0,0.0,10.12600040435791,0.0,0.0,0.0,18.875125885009766,33.47999954223633,7.276000022888184,False,1,4,0,0,8.75,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
AMFS,AMF,2024-02-28,13,13,3,6,4,20,6.0,14,45,47.714285714285715,0,0.0,56,0.0,0.0,6.486999988555908,0.10000000149011612,0.0,0.0,13.5706148147583,24.119998931884766,5.5370001792907715,False,0,2,4,0,0.532,1.0,1.0,1,1.0,6,2,0.33333334,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
EML,PT,2024-02-28,13,13,5,2,4,8,9.0,4,8,12.0,0,0.0,16,0.0,0.0,6.426000118255615,0.0,0.0,0.0,12.979984283447266,27.719999313354492,5.776000022888184,False,0,0,2,0,0.2,1.0,1.0,4,4.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
CL,GDM,2024-02-28,13,13,8,8,4,24,17.0,6,24,18.0,0,0.0,24,0.0,0.0,6.46750020980835,0.10000000149011612,0.0,0.0,11.04326057434082,23.759998321533203,5.21750020980835,False,1,0,8,0,5.790000000000001,1.0,1.0,1,1.0,8,8,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
RTA,GD,2024-02-28,13,13,14,4,8,24,15.0,12,52,33.0,0,0.0,96,0.0,0.0,8.593500137329102,0.0,0.0,0.0,18.17197608947754,32.76000213623047,6.5435004234313965,False,1,4,0,0,0.95,1.0,1.0,1,1.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
NDB,BSMZ,2024-02-28,13,13,1,4,8,24,19.0,4,16,5.0,0,0.0,32,0.0,0.0,7.369499683380127,0.0,0.0,0.0,16.904672622680664,31.68000030517578,6.019499778747559,False,1,0,4,0,4.2,1.0,1.0,1,1.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
NMD,WC,2024-02-28,13,13,4,4,4,16,6.0,4,12,11.0,0,0.0,16,0.0,0.0,7.586999893188477,0.0,0.0,0.0,9.65981388092041,21.959999084472656,5.7870001792907715,False,1,0,4,0,5.49,1.0,1.0,1,1.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
NM,AH,2024-02-28,13,13,19,6,8,32,23.5,12,40,21.666666666666668,0,0.0,96,0.0,0.0,8.043499946594238,0.0,0.0,0.0,10.464797019958496,24.84000015258789,6.0435004234313965,False,1,6,0,0,4.468,1.0,1.0,1,1.0,6,1,0.16666667,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
ASSP,ASDM,2024-02-28,13,13,1,2,4,8,3.0,6,16,4.666666666666667,0,0.0,24,0.0,0.0,8.111000061035156,0.0,0.0,0.0,17.0725040435791,31.68000030517578,6.861000061035156,False,0,0,2,0,0.984,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
ZWD,BRD,2024-02-28,13,13,7,4,4,16,9.0,4,16,11.0,0,0.0,16,0.0,0.0,9.0,0.0,0.0,0.0,17.0762996673584,29.51999855041504,6.75,False,0,0,4,0,0.64,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
HR,AKM,2024-02-28,13,13,11,2,8,16,37.5,4,8,16.0,0,0.0,32,0.0,0.0,8.643499374389648,0.0,0.0,0.0,20.390113830566406,37.07999801635742,7.143500328063965,False,1,0,2,0,0.7,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,0.0,0.0
AMPO,ALMM,2024-02-28,13,13,2,4,6,16,24.666666666666668,4,16,3.0,0,0.0,24,0.0,0.0,7.625999927520752,0.0,0.0,0.0,17.877180099487305,32.76000213623047,6.776000022888184,False,1,0,4,0,4.2,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
UTO,BHV,2024-02-28,13,13,6,4,10,36,17.2,4,16,9.0,0,0.0,40,0.0,0.0,6.926000118255615,0.0,0.0,0.0,14.658676147460938,27.35999870300293,5.526000022888184,False,1,0,4,0,0.15,1.0,1.0,2,2.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,647,294,353,1.0,1.0
