source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
GD,UT,2024-07-01,2024,7,32,808.0,0.61,264,3222.0,2.45,249,1317,0.2005,0.1891,35,2392,1,2392.0,0,19,14291.400000000001,10627.36,24918.760000000002,37.67045454545455,20.545454545454547,17.125,30,45.388888888888886,22.666666666666668,22.72222222222222,22833.0,35608.0,58441.0,2,0.07407407407407407,570,1.391137573589825,0.4583333333333333,17.671677297161473,118.20000012218952,0.0,0.0,13.762966821270604,79.56,18.302456735282817,17.705037859178358,85.60000035911798,0.0,0.0,13.020304720087719,77.4,18.206381913154356,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
RTST,RLB,2022-07-01,2022,7,2,44.0,1.57,16,200.0,7.14,10,28,0.5714,0.3571,4,60,1,60.0,0,8,184.0,162.5,346.5,11.0,5.5,5.5,6,6.0,3.0,3.0,4984.0,4972.0,9956.0,1,0.16666666666666666,48,0.7213475204444817,0.25,18.66295922187067,18.400000222027302,0.0,0.0,12.178548315199473,61.199997,20.242999413962004,18.670209932070907,17.50000023841858,0.0,0.0,12.111650826950227,59.039997,19.741916917985485,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.0,0.0,0.0,0.071428575,0.0,0.0,0.0,0.071,0.929,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
RTST,RLB,2023-07-01,2023,7,2,79.0,2.63,24,94.0,3.13,22,30,0.8,0.7333,0,175,1,175.0,0,5,75.0,267.0,342.0,3.8333333333333335,1.5,2.3333333333333335,6,6.0,3.0,3.0,4859.0,4727.0,9586.0,1,0.2,30,0.7213475204444817,0.25,18.159531754832113,139.40000026673079,0.0,0.0,17.417869402516274,77.76,19.062421443641828,18.329752919494464,135.90000058710575,0.0,0.0,17.496173269966597,74.88,19.179954580081407,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.0,0.0,0.0,0.13333334,0.0,0.0,0.0,0.133,0.867,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
RTST,RLB,2024-07-01,2024,7,2,167.0,2.49,50,518.0,7.73,57,67,0.7463,0.8507,6,167,1,167.0,0,9,73.24000000000001,259.0,332.24,10.9,5.4,5.5,6,6.0,3.0,3.0,4309.0,4159.0,8468.0,1,0.14285714285714285,54,0.9102392266268373,0.3333333333333333,17.719209323647203,111.2000008225441,0.0,0.0,13.250011079574143,78.84,18.386951141459967,17.799779820185837,107.90000049769878,0.0,0.0,13.291128915724574,76.32,18.334994883947473,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.0,0.0,0.0,0.029850746,0.0,0.0,0.0,0.03,0.97,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
DR,ZP,2019-07-01,2019,7,13,672.0,0.65,222,3652.0,3.55,280,1029,0.2157,0.2721,8,1068,1,1068.0,0,8,4186.0,4124.0,8310.0,20.5,10.25,10.25,6,24.0,12.0,12.0,2189.0,3232.0,5421.0,1,0.16666666666666666,48,1.4426950408889634,0.5,19.395777354958238,43.90000043064356,0.0,0.0,11.141633812778739,52.56,20.3647962680427,19.465758281369364,42.90000022947788,0.0,0.0,11.543917068791005,52.92,20.69411847540127,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
O,HT,2022-07-01,2022,7,19,911.0,0.77,243,6102.0,5.17,334,1180,0.2059,0.2831,6,1301,1,1301.0,0,8,4763.0,4933.0,9696.0,26.0,13.0,13.0,14,41.0,21.142857142857142,19.857142857142858,11268.5,13356.0,24624.5,0,0.0,112,0.0,0.0,18.81285459123632,27.700000181794167,0.0,0.0,11.636244064056745,50.76,19.894911025160102,18.85460731291002,23.900000140070915,0.0,0.0,11.426243659950071,51.839996,19.895467359532592,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.979661,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
O,HT,2023-07-01,2023,7,19,1311.0,1.1,383,8572.0,7.19,486,1192,0.3213,0.4077,42,1303,1,1303.0,0,8,4918.0,4970.0,9888.0,26.0,13.0,13.0,14,41.0,21.142857142857142,19.857142857142858,13194.0,14337.0,27531.0,0,0.0,112,0.0,0.0,18.605394896640572,98.3000006750226,0.0,0.0,16.4199143894898,81.0,19.286846531334742,18.48861265695223,121.10000015795231,0.0,0.0,16.084498685213827,75.6,19.10863943125612,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
O,HT,2024-07-01,2024,7,19,3896.0,3.32,994,9177.0,7.82,1081,1174,0.8467,0.9208,2,1192,1,1192.0,0,8,4739.0,4741.0,9480.0,26.0,13.0,13.0,14,39.57142857142857,19.714285714285715,19.857142857142858,11048.1,13229.0,24277.1,0,0.0,112,0.0,0.0,18.123472845682535,95.20000033825636,0.0,0.0,12.784124572951628,70.56,18.465273917362254,18.08760469575082,88.90000011026859,0.0,0.0,12.50791314172168,70.56,18.52120670580095,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
AMR,CAS,2019-07-01,2019,7,12,187.0,0.26,77,4072.0,5.75,153,708,0.1088,0.2161,26,741,1,741.0,0,6,4622.0,5567.0,10189.0,12.0,6.0,6.0,10,20.0,10.0,10.0,6473.0,5925.0,12398.0,1,0.14285714285714285,60,1.4426950408889634,0.5,18.119190663419744,34.600000247359276,0.0,0.0,14.872895769454459,62.639996,19.268720141021156,18.132392483372843,32.60000045597553,0.0,0.0,14.57295133798353,61.199997,19.32184143989317,0,0.0,8.0,23.0,0.2629,0,1,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ASD,ASB,2022-07-01,2022,7,10,61.0,1.0,15,308.0,5.05,11,61,0.2459,0.1803,5,138,1,138.0,0,17,10369.0,23604.78,33973.78,38.17142857142858,18.571428571428573,19.6,15,27.982142857142858,9.857142857142858,18.125,9695.86,9627.0,19322.86,3,0.17647058823529413,255,1.441278341989853,0.3761904761904762,17.88839844606256,31.30000026524067,0.0,0.0,11.998709814843311,57.239998,19.08114049767935,18.08030415350391,31.300000429153442,0.0,0.0,12.572742299367023,55.44,19.20987404418248,0,0.0,10.0,21.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
MDB,ARN,2019-07-01,2019,7,4,285.0,0.26,117,3156.0,2.91,272,1083,0.108,0.2512,3,1131,1,1131.0,0,7,2341.0,2296.0,4637.0,17.833333333333336,8.5,9.333333333333334,4,19.0,9.5,9.5,2252.0,2252.0,4504.0,1,0.2,28,0.7213475204444817,0.25,18.461607793326017,66.80000029504299,0.0,0.0,14.549741475492395,61.56,19.883583616184932,18.582661301858963,74.20000071078539,0.0,0.0,13.11208944595469,61.920002,19.5885752759954,0,0.0,8.0,23.0,0.2629,0,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
EST,AH,2020-07-01,2020,7,11,10.0,0.56,8,11.0,0.61,9,18,0.4444,0.5,0,20,1,20.0,0,7,4130.0,4016.0,8146.0,14.25,7.25,7.0,15,35.32142857142857,18.571428571428573,16.75,8816.0,8861.0,17677.0,2,0.2,105,2.0640299754485754,0.7,17.15282505814747,85.1000007390976,0.0,0.0,12.708608890092501,71.28,17.48105086818818,16.95582571593664,87.70000061392784,0.0,0.0,13.076151440380722,70.92,17.473097228234813,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
RTST,DDR,2022-07-01,2022,7,15,7.0,0.7,5,33.0,3.3,2,10,0.5,0.2,0,10,4,2.5,0,8,184.0,162.5,346.5,11.0,5.5,5.5,12,38.0,20.5,17.5,3027.5,8366.0,11393.5,1,0.1,96,0.7213475204444817,0.25,18.66295922187067,18.400000222027302,0.0,0.0,12.178548315199473,61.199997,20.242999413962004,18.82046751950377,18.700000390410423,0.0,0.0,12.10092702684223,59.399998,19.88464747449403,0,0.0,10.0,21.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
RTST,DDR,2024-07-01,2024,7,15,20.0,2.86,6,20.0,2.86,6,7,0.8571,0.8571,1,154,7,22.0,0,9,73.24000000000001,259.0,332.24,10.9,5.4,5.5,15,34.64285714285714,17.5,17.142857142857142,4129.5,8263.36,12392.86,2,0.18181818181818182,135,1.1383799118687281,0.34090909090909094,17.719209323647203,111.2000008225441,0.0,0.0,13.250011079574143,78.84,18.386951141459967,17.814620834524913,97.10000110417604,0.0,0.0,13.193279965109722,76.67999,18.2058842028341,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ASD,ASB,2023-07-01,2023,7,10,45.0,1.0,13,108.0,2.4,6,45,0.2889,0.1333,5,142,1,142.0,0,17,14944.08,23523.89,38467.97,34.55555555555556,18.555555555555557,16.0,16,25.19047619047619,9.857142857142858,15.333333333333334,9464.0,9267.67,18731.67,4,0.26666666666666666,272,1.8800847060991777,0.4794584500466853,17.641960285043204,144.9000011011958,0.0,0.0,17.16482051910572,108.72,18.43927219093487,17.81807299711371,147.30000071972609,0.0,0.0,17.415534214306902,98.64,18.722777244865252,0,0.0,10.0,21.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
HN,HNK,2022-07-01,2022,7,1,460.0,0.39,127,6586.0,5.6,329,1177,0.1079,0.2795,45,1306,1,1306.0,0,7,4918.0,4833.0,9751.0,36.58333333333333,19.333333333333332,17.25,4,10.0,5.0,5.0,2682.0,3820.0,6502.0,0,0.0,28,0.0,0.0,17.87823446078967,31.500000335276127,0.0,0.0,13.041451177289408,57.96,18.840062579801007,17.87823446078967,31.500000335276127,0.0,0.0,13.041451177289408,57.96,18.840062579801007,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.97366184,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.026,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
HN,HNK,2023-07-01,2023,7,1,363.0,0.36,120,5220.0,5.11,312,1022,0.1174,0.3053,18,1370,1,1370.0,0,10,5096.0,4980.0,10076.0,39.6,22.0,17.6,4,10.0,5.0,5.0,2816.0,3719.0,6535.0,0,0.0,40,0.0,0.0,17.646178077625972,127.20000076293945,0.0,0.0,18.67839374413253,111.24,18.503570670722635,17.646178077625972,127.20000076293945,0.0,0.0,18.67839374413253,111.24,18.503570670722635,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.9765166,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.023,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
ASD,AMPO,2022-07-01,2022,7,27,6.0,0.46,4,0.0,0.0,0,13,0.3077,0.0,2,103,37,2.78,0,17,10369.0,23604.78,33973.78,38.17142857142858,18.571428571428573,19.6,11,28.7,15.5,13.2,6631.599999999999,6653.18,13284.779999999999,1,0.0625,187,0.48089834696298783,0.125,17.88839844606256,31.30000026524067,0.0,0.0,11.998709814843311,57.239998,19.08114049767935,18.494211691682057,41.899999886751175,0.0,0.0,13.306407816788202,59.399998,20.40946699470602,0,0.0,10.0,21.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
ASD,ASB,2024-07-01,2024,7,10,197.0,1.54,51,664.0,5.19,51,128,0.3984,0.3984,14,114,1,114.0,0,20,13042.42,21410.17,34452.59,34.62626262626263,17.444444444444443,17.181818181818183,16,24.79365079365079,12.571428571428571,12.222222222222221,8853.17,8872.42,17725.59,4,0.23529411764705882,320,1.8825040196870448,0.4805555555555555,17.36682576517905,120.60000082850456,0.0,0.0,13.312903246892397,80.28,18.185777478320624,17.521836437204833,120.00000052154064,0.0,0.0,13.932483237316852,83.159996,18.29058640362114,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
HN,HNK,2024-07-01,2024,7,1,882.0,0.74,185,5109.0,4.32,390,1184,0.1563,0.3294,26,1401,1,1401.0,0,11,4302.0,5081.0,9383.0,42.16666666666667,22.0,20.166666666666668,4,10.0,5.0,5.0,2845.0,3460.0,6305.0,0,0.0,44,0.0,0.0,17.31674247916027,100.00000039488077,0.0,0.0,14.654313883994536,87.84,18.03085554671544,17.31674247916027,100.00000039488077,0.0,0.0,14.654313883994536,87.84,18.03085554671544,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.9738176,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.026,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
RTD,BD,2021-07-01,2021,7,50,422.0,0.41,166,2745.0,2.66,171,1033,0.1607,0.1655,66,1618,1,1618.0,0,16,13586.380000000001,18015.0,31601.38,47.7,26.0,21.7,12,42.333333333333336,21.166666666666668,21.166666666666668,8032.0,8833.25,16865.25,1,0.06666666666666667,192,0.45511961331341866,0.1111111111111111,17.483562193891053,83.90000061690807,0.0,0.0,13.161634916499738,94.32,18.22180159758496,17.647975165356872,102.90000060945749,0.0,0.0,12.438026349711162,98.64,18.062289599449404,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
HVS,BRN,2021-07-01,2021,7,7,751.0,0.66,294,3881.0,3.4,271,1141,0.2577,0.2375,19,1340,1,1340.0,0,14,11220.0,9302.0,20522.0,21.916666666666664,12.75,9.166666666666666,5,14.666666666666668,8.0,6.666666666666667,2556.0,3564.0,6120.0,1,0.1,70,0.43429448190325176,0.1,17.748693311086264,93.5000005364418,0.0,0.0,12.485315725848238,83.159996,18.3076985971902,17.613753053449816,81.20000058412552,0.0,0.0,12.211722686486219,83.159996,18.082099892759835,0,0.0,9.0,22.0,0.2629,0,1,0.226,1,0.32865906,0.0,0.0,0.0,0.329,0.0,0.0,0.0,0.671,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
ASA,ASD,2020-07-01,2020,7,6,1078.0,0.81,423,5232.0,3.95,424,1323,0.3197,0.3205,0,3540,1,3540.0,0,10,11105.0,10936.0,22041.0,18.8,9.4,9.4,19,54.48809523809524,18.571428571428573,35.916666666666664,10677.0,25012.0,35689.0,3,0.21428571428571427,190,1.784811329218829,0.5386904761904762,16.68895746431043,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.611067632193205,16.45284721287348,93.00000091642141,0.0,0.0,14.355303551881544,79.56,17.444850066656706,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
HVS,AMF,2021-07-01,2021,7,16,611.0,0.64,190,2247.0,2.37,188,948,0.2004,0.1983,13,1346,1,1346.0,0,14,11220.0,9302.0,20522.0,21.916666666666664,12.75,9.166666666666666,17,48.138888888888886,25.88888888888889,22.25,12125.0,12451.0,24576.0,2,0.125,238,1.2631953504915985,0.39215686274509803,17.748693311086264,93.5000005364418,0.0,0.0,12.485315725848238,83.159996,18.3076985971902,17.761281618507958,84.80000132322311,0.0,0.0,12.367232189063103,84.6,18.306510011355083,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
ASD,HLM,2022-07-01,2022,7,19,0.0,0.0,0,150.0,37.5,4,4,0.0,1.0,0,13,1,13.0,0,17,10369.0,23604.78,33973.78,38.17142857142858,18.571428571428573,19.6,13,16.904761904761905,7.333333333333333,9.571428571428571,9556.0,11971.0,21527.0,2,0.11764705882352941,221,0.930930733793997,0.23376623376623376,17.88839844606256,31.30000026524067,0.0,0.0,11.998709814843311,57.239998,19.08114049767935,17.980037813545554,32.30000029504299,0.0,0.0,13.726317735769415,65.159996,19.083801254149407,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
ASD,HLM,2024-07-01,2024,7,19,19.0,1.36,4,339.0,24.21,10,14,0.2857,0.7143,3,116,1,116.0,0,20,13042.42,21410.17,34452.59,34.62626262626263,17.444444444444443,17.181818181818183,14,20.857142857142858,10.428571428571429,10.428571428571429,9622.5,11066.5,20689.0,2,0.11764705882352941,280,0.8979307383872341,0.2159090909090909,17.36682576517905,120.60000082850456,0.0,0.0,13.312903246892397,80.28,18.185777478320624,17.405777082648328,120.10000079125166,0.0,0.0,15.722045552986925,90.0,18.051005599319293,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
ASHD,ASB,2019-07-01,2019,7,1,657.0,0.4,143,3663.0,2.24,255,1635,0.0875,0.156,7,1766,1,1766.0,0,4,3588.0,3588.0,7176.0,5.0,2.5,2.5,15,17.392857142857142,8.142857142857142,9.25,8100.8,7859.6,15960.400000000001,0,0.0,60,0.0,0.0,18.517058727561786,39.40000057220459,0.0,0.0,12.287489427834428,57.96,19.333859662855826,18.482118656558374,39.00000041723251,0.0,0.0,12.492513641474709,59.039997,19.494081029327965,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0006116208,0.0,0.0,0.0,0.001,0.999,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
UTLR,UTT,2019-07-01,2019,7,2,1219.0,0.7,359,2734.0,1.56,275,1751,0.205,0.1571,0,1799,1,1799.0,0,4,3567.0,3536.0,7103.0,5.0,2.5,2.5,4,4.0,2.0,2.0,3567.0,3567.0,7134.0,0,0.0,16,0.0,0.0,18.714717757317327,43.50000000745058,0.0,0.0,11.38272862032216,54.0,19.43064518256854,18.556930703501546,33.10000041127205,0.0,0.0,12.002181515418073,54.36,19.24577490360506,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
LEDN,SHL,2020-07-01,2020,7,29,1356.0,0.6,495,5928.0,2.62,355,2263,0.2187,0.1569,94,2235,1,2235.0,0,18,13194.0,13991.0,27185.0,35.33333333333333,18.444444444444443,16.88888888888889,16,51.0,25.625,25.375,21402.0,17487.2,38889.2,2,0.11764705882352941,288,0.8575492176952633,0.19444444444444442,16.704193853562877,88.70000074803829,0.0,0.0,16.24999105089134,81.36,17.67475849454121,16.567452088479072,84.60000048577785,0.0,0.0,14.261752764383951,78.12,17.396618731560245,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
SHL,RTD,2019-07-01,2019,7,67,3799.0,2.21,924,6058.0,3.52,702,1719,0.5375,0.4084,1656,1864,1,1864.0,0,18,20547.0,16702.0,37249.0,56.666666666666664,24.444444444444443,32.22222222222222,15,47.77777777777777,26.333333333333332,21.444444444444443,13561.0,17424.0,30985.0,2,0.11764705882352941,270,0.9617966939259757,0.25,18.271954721020116,40.30000037699938,0.0,0.0,11.98971681457053,60.120003,19.10206226892369,18.68504068672016,41.1000000089407,0.0,0.0,12.472328392087773,56.88,20.068172583016015,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.0,0.7289122,0.27108786,0.0,0.0,0.729,0.271,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
UTZL,MAS,2021-07-01,2021,7,5,172.0,0.15,86,2286.0,2.02,114,1129,0.0762,0.101,1,1649,1,1649.0,0,4,3299.0,3127.0,6426.0,7.0,3.5,3.5,4,10.0,5.0,5.0,3322.0,2299.0,5621.0,0,0.0,16,0.0,0.0,17.768626806556536,91.30000070482492,0.0,0.0,12.346236435716511,83.520004,18.31230970864655,17.680365111238213,90.00000049173832,0.0,0.0,13.018887434755602,84.96,18.279961782117045,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
BGN,GS,2020-07-01,2020,7,37,28.0,0.56,17,281.0,5.62,15,50,0.34,0.3,0,48,1,48.0,0,6,2598.0,2657.0,5255.0,44.0,22.0,22.0,8,38.0,19.0,19.0,2630.0,2629.0,5259.0,0,0.0,48,0.0,0.0,17.19087137201781,94.3000011369586,0.0,0.0,14.411273272928371,69.84,17.747390285614998,17.272589278477493,84.70000085234642,0.0,0.0,16.13973657738778,73.079994,18.08535825437115,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
GS,BGN,2021-07-01,2021,7,37,1.0,0.03,1,121.0,3.56,5,34,0.0294,0.1471,0,46,1,46.0,0,8,2740.0,2740.0,5480.0,38.0,19.0,19.0,6,44.0,22.0,22.0,2732.0,2771.0,5503.0,0,0.0,48,0.0,0.0,17.546379711038323,117.80000096559525,0.0,0.0,14.898692530009054,90.0,18.15115131998575,17.654715503415755,105.1999996677041,0.0,0.0,12.904571744302908,96.84,18.13468873629006,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
DT,RSW,2022-07-01,2022,7,5,1181.0,0.61,445,5336.0,2.74,459,1945,0.2288,0.236,2,1937,1,1937.0,0,11,11519.0,11404.5,22923.5,20.1,7.6,12.5,4,7.0,3.5,3.5,3834.0,3835.0,7669.0,0,0.0,44,0.0,0.0,18.466483610932546,15.60000029206276,0.0,0.0,12.262908825951238,67.67999,19.5128545671381,18.359610211464666,22.000000439584255,0.0,0.0,13.596539977737653,73.079994,19.586693538132533,0,0.0,10.0,21.0,0.2629,0,1,0.226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
DT,RSW,2023-07-01,2023,7,5,1624.0,0.9,612,7009.0,3.87,724,1812,0.3377,0.3996,5,1976,1,1976.0,0,10,12115.0,12013.0,24128.0,15.2,7.6,7.6,4,7.0,3.5,3.5,3925.0,3923.0,7848.0,0,0.0,40,0.0,0.0,17.986980939424168,134.60000094771385,0.0,0.0,17.72701089284433,81.0,18.782411044643773,17.950604822046014,135.60000057518482,0.0,0.0,19.338357914118998,87.12,18.89153224806632,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.0005518764,0.0,0.0,0.0005518764,0.001,0.0,0.0,0.001,0.998,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
DT,RSW,2024-07-01,2024,7,5,512.0,0.47,218,11585.0,10.72,569,1081,0.2017,0.5264,4,2142,1,2142.0,0,11,11825.0,11785.29,23610.29,20.1,7.6,12.5,4,7.0,3.5,3.5,4255.0,4254.0,8509.0,0,0.0,44,0.0,0.0,17.60519329322282,121.50000137090683,0.0,0.0,13.429080365806497,79.92,18.359225567950997,17.544758080154338,126.5000008046627,0.0,0.0,14.93777243312328,86.03999,18.371303746777198,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.0,0.0,0.0,0.0009250694,0.0,0.0,0.0,0.001,0.999,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ZL,AMF,2022-07-01,2022,7,66,487.0,0.52,179,3014.0,3.24,282,929,0.1927,0.3036,15,1219,1,1219.0,0,13,5157.0,9965.0,15122.0,85.30952380952381,47.166666666666664,38.142857142857146,15,46.10714285714286,23.857142857142858,22.25,11820.0,12141.0,23961.0,0,0.0,195,0.0,0.0,18.3909273967948,43.700000278651714,0.0,0.0,12.558093190353404,57.239998,19.123454306715278,18.343875686327618,28.00000025331974,0.0,0.0,11.604007787962434,56.88,19.301738469831406,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
ESK,HGL,2021-07-01,2021,7,4,33.0,0.17,20,50.0,0.25,12,198,0.101,0.0606,0,210,1,210.0,0,3,395.0,210.0,605.0,8.0,4.0,4.0,7,15.416666666666668,7.75,7.666666666666667,2907.0,1762.0,4669.0,1,0.2,21,1.4426950408889634,0.5,18.149652742570446,118.80000047385693,0.0,0.0,11.324066685492634,73.079994,18.695284366607666,18.208152772277913,118.80000047385693,0.0,0.0,11.324066685492634,73.079994,18.753784510397143,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
