source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,RandomForestClassifier_ALLF_pred,RandomForestClassifier_ALLF_proba
SD,ST,2024-07,2024,7,1,546.0,0.5,412,1115.0,1.01,424,1099,0.3749,0.3858,0,954,1,954.0,0,3,1884.0,954.0,2838.0,3.5,2.5,1.0,5,3.3333333333333335,2.3333333333333335,1.0,1884.0,1884.0,3768.0,1,0.25,15,0.7213475204444817,0.25,17.702811446241153,0.11760752784308567,0.0,0.0,12.774227780680503,25.56096707845247,18.254625904944636,17.663811520863604,0.11760752784308567,0.0,0.0,12.774227780680503,25.56096707845247,18.21562607313997,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.71
BMN,DR,2024-07,2024,7,6,374.0,0.36,95,3092.0,3.0,171,1029,0.0923,0.1662,0,1014,1,1014.0,0,4,2064.0,1283.0,3347.0,13.0,6.5,6.5,8,20.5,10.25,10.25,4459.0,4444.0,8903.0,1,0.2,32,0.9102392266268373,0.3333333333333333,18.11179328605693,0.11021505515541762,0.0,0.0,12.717388038753823,24.362902582012197,18.572142725349753,18.07279339785217,0.11021505515541762,0.0,0.0,12.717388038753823,24.362902582012197,18.53314293584516,0,0.0,8.0,23.0,0.2629,0,0.059280854,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.941,3,-0.4999999999999997,-0.8660254037844388,1.0,0.72
AMF,NKK,2024-07,2024,7,11,33.0,2.2,7,34.0,2.27,6,15,0.4667,0.4,4,34,1,34.0,0,15,12238.0,11874.0,24112.0,46.10714285714286,23.857142857142858,22.25,6,17.0,7.666666666666667,9.333333333333334,2296.0,2297.0,4593.0,0,0.0,90,0.0,0.0,17.795891868170873,0.13239247385933195,0.0,0.0,13.123248410040652,26.40580569768465,18.465246626125868,17.77542180143377,0.14018817274000056,0.0,0.0,13.022872344941222,25.08435422117992,18.277034686457725,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.45
BD,ETN,2024-07,2024,7,11,953.0,0.77,241,7357.0,5.97,503,1232,0.1956,0.4083,37,1271,1,1271.0,0,12,7993.0,8841.0,16834.0,42.333333333333336,21.166666666666668,21.166666666666668,4,24.0,12.0,12.0,2511.0,1471.0,3982.0,0,0.0,48,0.0,0.0,18.095824694120754,0.1357526885525834,0.0,0.0,12.615321999275556,24.91112836554486,18.726402532669805,17.977831199604978,0.1364247321241325,0.0,0.0,12.730582025422844,25.035483241722147,18.62137968950374,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.55
TL,TPSW,2024-09,2024,9,2,715.0,0.66,233,1770.0,1.63,59,1088,0.2142,0.0542,0,1179,1,1179.0,0,2,0.0,1185.58,1185.58,7.0,0.0,7.0,3,16.0,6.0,10.0,3404.0,1179.0,4583.0,1,0.3333333333333333,6,0.7213475204444817,0.25,16.031999983390172,0.1229166671840681,0.0,0.0,13.650530572566721,26.14649930331442,16.301374974515703,16.072735886441336,0.1188888893980119,0.0,0.0,13.847602087673213,26.341499292850493,16.368638677067228,0,0.0,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,0.0,0.14
AML,HGL,2024-09,2024,9,14,1018.0,1.15,203,4617.0,5.21,230,887,0.2289,0.2593,113,1271,1,1271.0,0,8,2959.0,3676.0,6635.0,30.0,15.0,15.0,7,15.416666666666668,7.75,7.666666666666667,2879.0,1622.0,4501.0,0,0.0,56,0.0,0.0,15.911874995628994,0.13152777832001447,0.0,0.0,13.10552287913031,25.21949929528766,16.24013886584176,15.934207930829789,0.12291666691501936,0.0,0.0,12.860303080826998,25.31649933523602,16.285110676288603,0,0.0,9.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,0.69
VG,HT,2024-09,2024,9,4,46.0,1.28,15,166.0,4.61,17,36,0.4167,0.4722,2,200,1,200.0,0,4,2075.0,1232.0,3307.0,12.0,6.0,6.0,13,40.85714285714286,21.0,19.857142857142858,11215.0,13242.0,24457.0,0,0.0,52,0.0,0.0,15.904680334859425,0.119305555574182,0.0,0.0,13.340534155070781,25.506999337673186,16.279055317905215,15.921722217400868,0.11166666646798452,0.0,0.0,13.377821694148912,25.478499300612345,16.321097180578445,0,0.0,9.0,21.0,0.2629,1,0.055555556,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.944,4,-1.0,-1.8369701987210297e-16,1.0,0.85
WH,OST,2024-09,2024,9,7,1600.0,1.45,969,6698.0,6.06,1049,1105,0.8769,0.9493,1,1211,1,1211.0,0,3,2428.0,1211.0,3639.0,17.5,10.5,7.0,4,17.0,8.5,8.5,2428.0,2428.0,4856.0,0,0.0,12,0.0,0.0,15.8054166648123,0.15958333403492966,0.0,0.0,13.443387986512647,25.097999263472026,16.093402789036432,15.848902546697193,0.15055555534652537,0.0,0.0,13.221821249359184,25.08299931221538,16.161819203694662,0,0.0,9.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,0.72
UTT,UTLR,2024-09,2024,9,2,494.0,0.38,197,3055.0,2.36,255,1297,0.1519,0.1966,0,1739,1,1739.0,0,4,4621.0,4621.0,9242.0,4.0,2.0,2.0,6,12.0,6.0,6.0,5205.0,4797.0,10002.0,0,0.0,24,0.0,0.0,15.96184765232934,0.1300000002090302,0.0,0.0,14.243153143260214,25.96899925072988,16.071639321247737,15.997500016291935,0.14222222298590673,0.0,0.0,13.761663828955756,26.77399934464031,16.138333357042736,0,0.0,9.0,21.0,0.2629,0,0.00077101,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-1.0,-1.8369701987210297e-16,1.0,0.78
BKL,AC,2024-09,2024,9,12,2287.0,1.5,992,7537.0,4.94,1042,1526,0.6501,0.6828,14,1756,1,1756.0,0,6,3289.0,4464.0,7753.0,24.0,12.0,12.0,4,16.0,8.0,8.0,3356.0,3350.0,6706.0,0,0.0,24,0.0,0.0,15.989417078759935,0.16916666793533497,0.0,0.0,14.220441809296608,25.824499303102492,16.17434768544303,15.971236115031772,0.17347222354470027,0.0,0.0,14.107039002536071,25.715999309221903,16.055055556694665,0,0.0,9.0,21.0,0.2629,1,0.001965924,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,4,-1.0,-1.8369701987210297e-16,1.0,0.88
ANA,HDRZ,2024-09,2024,9,11,1760.0,1.51,363,7292.0,6.26,485,1164,0.3119,0.4167,5,1266,1,1266.0,0,4,2519.0,2519.0,5038.0,20.0,10.0,10.0,3,17.0,6.0,11.0,2519.0,1253.0,3772.0,0,0.0,12,0.0,0.0,16.393360855182014,0.163333333356099,0.0,0.0,18.077432473997273,34.23099897040261,16.679958119657304,16.3803608417511,0.163333333356099,0.0,0.0,18.077432473997273,34.23099897040261,16.666958079073165,0,0.0,9.0,21.0,0.2629,1,0.99312717,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.007,4,-1.0,-1.8369701987210297e-16,1.0,0.74
BL,ASN,2024-09,2024,9,16,1960.0,1.8,570,3585.0,3.3,602,1088,0.5239,0.5533,2,1143,1,1143.0,0,4,2281.0,2281.0,4562.0,30.0,15.0,15.0,8,73.46666666666667,34.8,38.666666666666664,4558.0,3608.0,8166.0,1,0.16666666666666666,32,0.7213475204444817,0.25,15.753041696548461,0.13611111180442903,0.0,0.0,14.230874413417446,26.386999303764767,16.23415278395017,15.678819444444445,0.12763889038728343,0.0,0.0,13.718282202631235,25.941499344507854,15.9868750055631,0,0.0,9.0,21.0,0.2629,1,0.09375,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.906,4,-1.0,-1.8369701987210297e-16,1.0,0.99
LDL,APN,2024-09,2024,9,14,254.0,0.2,113,3933.0,3.05,220,1288,0.0877,0.1708,0,1510,1,1510.0,0,3,4128.0,1510.0,5638.0,21.5,7.5,14.0,4,22.0,11.0,11.0,4092.0,4131.0,8223.0,0,0.0,12,0.0,0.0,15.9798053363959,0.18986111173613204,0.0,0.0,14.621264457371499,27.282999277114868,16.36334695683585,15.86081945432557,0.1738888898346987,0.0,0.0,13.823512859973643,25.949499289857016,16.19234721660614,0,0.0,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,1.0,0.6
BKL,MAS,2024-09,2024,9,5,741.0,0.53,284,3377.0,2.42,164,1395,0.2036,0.1176,8,1543,1,1543.0,0,6,3289.0,4464.0,7753.0,24.0,12.0,12.0,4,10.0,5.0,5.0,3055.0,1936.0,4991.0,0,0.0,24,0.0,0.0,15.989417078759935,0.16916666793533497,0.0,0.0,14.220441809296608,25.824499303102492,16.17434768544303,15.968347019619411,0.1300000002090302,0.0,0.0,14.243153143260214,25.96899925072988,16.078138638204997,0,0.0,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.005734767,0.0,0.0,0.0,0.006,0.994,4,-1.0,-1.8369701987210297e-16,1.0,0.7
SWK,MP,2024-09,2024,9,14,1777.0,0.87,759,13265.0,6.47,1031,2049,0.3704,0.5032,17,2107,1,2107.0,0,6,4217.0,4276.0,8493.0,34.0,17.0,17.0,6,41.333333333333336,20.666666666666668,20.666666666666668,6465.0,5353.0,11818.0,0,0.0,36,0.0,0.0,15.801236146688462,0.14888889007270337,0.0,0.0,14.141826571275791,25.999499286876784,16.06040280395084,15.806527775526046,0.17222222184969319,0.0,0.0,13.760444505843852,26.213499351011382,15.887083311875662,0,0.0,9.0,21.0,0.2629,1,0.5578331,0.0,0.0,0.0,0.558,0.0,0.0,0.0,0.442,4,-1.0,-1.8369701987210297e-16,1.0,0.91
AML,AMRI,2024-09,2024,9,2,48.0,0.38,18,448.0,3.58,22,125,0.144,0.176,4,189,1,189.0,0,8,2959.0,3676.0,6635.0,30.0,15.0,15.0,4,9.0,4.5,4.5,397.0,397.0,794.0,0,0.0,32,0.0,0.0,15.911874995628994,0.13152777832001447,0.0,0.0,13.10552287913031,25.21949929528766,16.24013886584176,15.905374778641594,0.13152777832001447,0.0,0.0,13.10552287913031,25.21949929528766,16.233638623025684,0,0.0,9.0,21.0,0.2629,0,0.016,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.984,4,-1.0,-1.8369701987210297e-16,0.0,0.17
ASDZ,SHL,2024-09,2024,9,11,4896.0,1.23,1369,19123.0,4.81,1619,3978,0.3441,0.407,31,4006,1,4006.0,0,11,13719.0,11461.0,25180.0,19.7,9.5,10.2,15,44.44642857142857,21.875,22.571428571428573,19131.0,16366.0,35497.0,1,0.07692307692307693,165,0.45511961331341866,0.1111111111111111,15.873069410191642,0.16138888968982631,0.0,0.0,13.980350743399725,26.86199929051929,16.049041626850762,15.886069889863332,0.16138888968982631,0.0,0.0,13.980350743399725,26.86199929051929,16.062042113807465,0,0.0,9.0,21.0,0.2629,1,0.566365,0.00050276524,0.0,0.0,0.566,0.001,0.0,0.0,0.433,4,-1.0,-1.8369701987210297e-16,1.0,0.94
AML,DV,2024-09,2024,9,39,780.0,0.79,278,5340.0,5.44,273,982,0.2831,0.278,109,1219,1,1219.0,0,8,2959.0,3676.0,6635.0,30.0,15.0,15.0,12,29.666666666666668,14.833333333333334,14.833333333333334,6710.0,7137.0,13847.0,0,0.0,96,0.0,0.0,15.911874995628994,0.13152777832001447,0.0,0.0,13.10552287913031,25.21949929528766,16.24013886584176,15.922222170564863,0.14000000141354071,0.0,0.0,13.096499502493275,25.396999337275822,16.231180510256024,0,0.0,9.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,0.88
DDR,RTD,2024-09,2024,9,20,138.0,1.89,46,340.0,4.66,43,73,0.6301,0.589,3,307,3,102.33,0,15,4866.0,9042.83,13908.83,35.35714285714286,17.857142857142858,17.5,15,47.44444444444444,26.0,21.444444444444443,12737.33,18133.0,30870.33,2,0.13333333333333333,225,1.179445561110859,0.3666666666666667,15.94609723885854,0.14013888931108845,0.0,0.0,14.149079115357663,26.70749921600024,16.207902787129083,16.01458351214727,0.17097222171723842,0.0,0.0,14.052163944227829,27.06799930565887,16.433750242657133,0,0.0,9.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,0.9
DDR,DDZD,2024-09,2024,9,1,297.0,0.2,129,5959.0,4.04,178,1476,0.0874,0.1206,196,2442,1,2442.0,0,15,4866.0,9042.83,13908.83,35.35714285714286,17.857142857142858,17.5,4,15.0,7.5,7.5,4536.0,2883.0,7419.0,1,0.1111111111111111,60,0.6213349345596119,0.2,15.94609723885854,0.14013888931108845,0.0,0.0,14.149079115357663,26.70749921600024,16.207902787129083,15.952596978346508,0.14013888931108845,0.0,0.0,14.149079115357663,26.70749921600024,16.21440256237984,0,0.0,9.0,21.0,0.2629,0,0.0060975607,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,4,-1.0,-1.8369701987210297e-16,1.0,0.63
HMH,HMBV,2024-09,2024,9,2,886.0,1.01,384,1715.0,1.95,403,880,0.4364,0.458,0,972,1,972.0,0,4,1937.0,1937.0,3874.0,3.0,1.5,1.5,4,12.0,6.0,6.0,1937.0,1870.0,3807.0,0,0.0,16,0.0,0.0,16.04763867325253,0.1225000001490116,0.0,0.0,12.750289519131183,25.1399992691146,16.538471992810567,15.96951390504837,0.11458333396456308,0.0,0.0,12.493906212763655,25.03549933930238,16.40805554456181,0,0.0,9.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,1.0,0.7
ESK,HGL,2024-09,2024,9,4,95.0,0.66,39,394.0,2.74,45,144,0.2708,0.3125,0,212,1,212.0,0,3,406.0,212.0,618.0,8.0,4.0,4.0,7,15.416666666666668,7.75,7.666666666666667,2879.0,1622.0,4501.0,1,0.2,21,1.4426950408889634,0.5,15.875708130333159,0.12291666691501936,0.0,0.0,12.860303080826998,25.31649933523602,16.22661087844107,15.934207930829789,0.12291666691501936,0.0,0.0,12.860303080826998,25.31649933523602,16.285110676288603,0,0.0,9.0,21.0,0.2629,1,0.055555556,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.944,4,-1.0,-1.8369701987210297e-16,0.0,0.32
RSW,GVMW,2024-09,2024,9,2,1639.0,0.89,408,7094.0,3.84,527,1847,0.2209,0.2853,22,2142,1,2142.0,0,4,4255.0,4254.0,8509.0,7.0,3.5,3.5,4,3.0,1.5,1.5,4255.0,4254.0,8509.0,0,0.0,16,0.0,0.0,16.19819445874956,0.18152777928238115,0.0,0.0,15.612621873120467,29.59599918557538,16.5569444709354,16.19819445874956,0.18152777928238115,0.0,0.0,15.612621873120467,29.59599918557538,16.5569444709354,0,0.0,9.0,21.0,0.2629,1,0.001082837,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-1.0,-1.8369701987210297e-16,1.0,0.94
ASDM,ASSP,2024-09,2024,9,1,2795.0,1.44,1078,8996.0,4.63,1193,1943,0.5548,0.614,6,2408,1,2408.0,0,8,8325.0,8054.0,16379.0,16.0,8.0,8.0,4,3.0,1.5,1.5,4870.0,4862.0,9732.0,0,0.0,32,0.0,0.0,15.948430967993206,0.15888888857637842,0.0,0.0,14.42085613268945,26.33349928855896,16.109403194983802,15.948430967993206,0.15888888857637842,0.0,0.0,14.42085613268945,26.33349928855896,16.109403194983802,0,0.0,9.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,1.0,0.72
TBR,GZ,2024-09,2024,9,6,1769.0,1.6,404,7033.0,6.34,503,1109,0.3643,0.4536,0,1176,1,1176.0,0,4,2366.0,2349.0,4715.0,10.0,5.0,5.0,4,16.0,8.0,8.0,2333.0,2352.0,4685.0,0,0.0,16,0.0,0.0,15.897041253911125,0.10888888985953397,0.0,0.0,13.37625711651312,26.379499342706467,16.365721748272577,15.783819470140669,0.1272222224312524,0.0,0.0,13.212316029601627,25.3779992904928,16.178611150052813,0,0.0,9.0,21.0,0.2629,1,0.031559963,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.968,4,-1.0,-1.8369701987210297e-16,1.0,0.92
TB,OT,2024-09,2024,9,8,908.0,1.0,325,2270.0,2.5,411,907,0.3583,0.4531,27,998,1,998.0,0,9,9980.0,6838.0,16818.0,30.8,17.8,13.0,4,17.0,8.5,8.5,1997.0,1950.0,3947.0,0,0.0,36,0.0,0.0,15.838541852765614,0.10888888985953397,0.0,0.0,13.37625711651312,26.379499342706467,16.307222443819047,15.885583108663559,0.0997222232632339,0.0,0.0,13.357300620608859,25.34399931298362,16.297458046674727,0,0.0,9.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,0.0,0.37
UTG,KMA,2024-09,2024,9,5,1214.0,0.85,412,6336.0,4.43,212,1430,0.2881,0.1483,152,1608,1,1608.0,0,7,2796.38,4129.0,6925.38,11.75,7.75,4.0,4,7.0,3.5,3.5,3371.0,1872.0,5243.0,0,0.0,28,0.0,0.0,16.12770834101571,0.13708333438262343,0.0,0.0,16.840085339215065,29.876999202701782,16.20409720606274,16.1113333357705,0.16041666726685233,0.0,0.0,16.25329416067236,29.227499134673014,16.207930567529466,0,0.0,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,1.0,0.74
HMH,HM,2024-09,2024,9,1,477.0,0.55,168,1155.0,1.32,182,875,0.192,0.208,0,965,1,965.0,0,4,1937.0,1937.0,3874.0,3.0,1.5,1.5,8,12.0,6.0,6.0,4786.0,4608.0,9394.0,0,0.0,32,0.0,0.0,16.04763867325253,0.1225000001490116,0.0,0.0,12.750289519131183,25.1399992691146,16.538471992810567,16.04763867325253,0.1225000001490116,0.0,0.0,12.750289519131183,25.1399992691146,16.538471992810567,0,0.0,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,1.0,0.79
AMRI,BN,2024-09,2024,9,7,55.0,0.44,23,442.0,3.54,30,125,0.184,0.24,0,189,1,189.0,0,4,397.0,397.0,794.0,9.0,4.5,4.5,4,12.0,6.0,6.0,397.0,397.0,794.0,0,0.0,16,0.0,0.0,15.905374778641594,0.13152777832001447,0.0,0.0,13.10552287913031,25.21949929528766,16.233638623025684,15.934207930829789,0.12291666691501936,0.0,0.0,12.860303080826998,25.31649933523602,16.285110676288603,0,0.0,9.0,21.0,0.2629,0,0.016,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.984,4,-1.0,-1.8369701987210297e-16,0.0,0.17
AVAT,AMFS,2024-09,2024,9,3,1521.0,0.85,525,5876.0,3.28,532,1789,0.2935,0.2974,1,2135,1,2135.0,0,4,2711.0,3481.0,6192.0,8.0,4.0,4.0,4,6.0,3.0,3.0,4198.0,4580.0,8778.0,0,0.0,16,0.0,0.0,15.91097221440739,0.14388889029829038,0.0,0.0,13.630304125199716,25.48649934795168,16.20895832379659,15.897972224156062,0.14388889029829038,0.0,0.0,13.630304125199716,25.48649934795168,16.195958330896165,0,0.0,9.0,21.0,0.2629,1,0.001117943,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-1.0,-1.8369701987210297e-16,1.0,0.99
RSW,DT,2024-09,2024,9,5,1383.0,0.74,621,6347.0,3.39,725,1870,0.3321,0.3877,21,2112,1,2112.0,0,4,4255.0,4254.0,8509.0,7.0,3.5,3.5,10,15.2,7.6,7.6,11772.0,11783.0,23555.0,0,0.0,40,0.0,0.0,16.19819445874956,0.18152777928238115,0.0,0.0,15.612621873120467,29.59599918557538,16.5569444709354,16.023777543836168,0.18152777881671986,0.0,0.0,14.119306861526436,26.58999930024147,16.33731920454237,0,0.0,9.0,21.0,0.2629,1,0.0010695187,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-1.0,-1.8369701987210297e-16,1.0,0.81
ZP,DR,2024-09,2024,9,13,782.0,0.69,247,6191.0,5.44,391,1139,0.2169,0.3433,0,1238,1,1238.0,0,6,2707.0,3486.0,6193.0,24.0,12.0,12.0,8,20.5,10.25,10.25,4493.0,4461.0,8954.0,1,0.16666666666666666,48,1.4426950408889634,0.5,16.01127801736196,0.1480555559405022,0.0,0.0,13.272911127987836,25.513999321725635,16.420375300778282,15.923805757363636,0.13819444514811038,0.0,0.0,13.1676624595705,24.67749930024147,16.31665305826399,0,0.0,9.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,0.76
TBR,TBU,2024-09,2024,9,4,1272.0,1.18,356,5782.0,5.35,461,1081,0.3293,0.4265,0,1173,1,1173.0,0,4,2366.0,2349.0,4715.0,10.0,5.0,5.0,4,5.0,2.5,2.5,2366.0,3339.0,5705.0,0,0.0,16,0.0,0.0,15.897041253911125,0.10888888985953397,0.0,0.0,13.37625711651312,26.379499342706467,16.365721748272577,15.858041679196887,0.10888888985953397,0.0,0.0,13.37625711651312,26.379499342706467,16.326722193426555,0,0.0,9.0,21.0,0.2629,1,0.0037002775,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,4,-1.0,-1.8369701987210297e-16,1.0,0.91
NS,HD,2024-09,2024,9,12,1913.0,1.95,675,3845.0,3.92,714,980,0.6888,0.7286,1,1549,1,1549.0,0,4,3080.0,3080.0,6160.0,21.0,10.5,10.5,7,36.08333333333333,17.75,18.333333333333332,3121.0,3112.0,6233.0,0,0.0,28,0.0,0.0,15.94850031402376,0.14458333385280436,0.0,0.0,14.14461111260785,26.99449923634529,16.38002808160252,15.9622222688463,0.16527777806752258,0.0,0.0,13.752072621964746,26.368499310811362,16.30548615588082,0,0.0,9.0,21.0,0.2629,1,0.0020408162,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,4,-1.0,-1.8369701987210297e-16,1.0,0.93
HGV,MP,2024-09,2024,9,20,591.0,0.55,166,2083.0,1.94,192,1075,0.1544,0.1786,4,1135,1,1135.0,0,6,2304.0,2310.0,4614.0,48.666666666666664,27.333333333333332,21.333333333333332,6,41.333333333333336,20.666666666666668,20.666666666666668,6465.0,5353.0,11818.0,1,0.16666666666666666,36,0.43429448190325176,0.1,15.74551362991333,0.15083333313879038,0.0,0.0,13.646835512253974,25.594499324427712,16.178638678789138,15.806527775526046,0.17222222184969319,0.0,0.0,13.760444505843852,26.213499351011382,15.887083311875662,0,0.0,9.0,21.0,0.2629,0,0.05767442,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.942,4,-1.0,-1.8369701987210297e-16,1.0,0.86
DMNZ,ASDZ,2024-09,2024,9,6,262.0,3.28,39,728.0,9.1,51,80,0.4875,0.6375,0,0,12,0.0,1,6,3637.0,3673.0,7310.0,15.666666666666666,10.666666666666666,5.0,11,19.7,9.5,10.2,13719.0,11461.0,25180.0,2,0.25,66,0.8575492176952633,0.19444444444444442,15.97443054980702,0.15888888857637842,0.0,0.0,14.42085613268945,26.33349928855896,16.13540275030666,15.873069410191642,0.16138888968982631,0.0,0.0,13.980350743399725,26.86199929051929,16.049041626850762,0,0.0,9.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,0.87
HAD,HIL,2024-09,2024,9,7,922.0,0.86,356,2806.0,2.63,391,1066,0.334,0.3668,0,1295,1,1295.0,0,6,7093.0,5983.0,13076.0,24.0,12.0,12.0,6,20.0,8.5,11.5,2570.0,2571.0,5141.0,2,0.4,36,0.8833279513448324,0.20833333333333331,16.123319433132806,0.16763888924486106,0.0,0.0,15.320079586737686,28.522999225060143,16.26651390393575,16.720597438017528,0.2194444447548853,0.0,0.0,20.848084564341438,29.563999221060012,18.885319701830547,0,0.0,9.0,21.0,0.2629,1,0.027204502,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.973,4,-1.0,-1.8369701987210297e-16,1.0,0.78
RB,KBD,2024-09,2024,9,3,1454.0,1.28,373,6475.0,5.68,491,1140,0.3272,0.4307,0,1712,1,1712.0,0,4,3462.0,3462.0,6924.0,19.0,9.5,9.5,4,10.0,5.0,5.0,3462.0,3462.0,6924.0,0,0.0,16,0.0,0.0,16.013749986886978,0.1294444448211127,0.0,0.0,13.949198999835385,27.648499292797514,16.372291633817884,16.158458305067487,0.13263888974777527,0.0,0.0,14.96376280883948,26.870499313871065,16.496444396177928,0,0.0,9.0,21.0,0.2629,1,0.7008772,0.0,0.0,0.0,0.701,0.0,0.0,0.0,0.299,4,-1.0,-1.8369701987210297e-16,1.0,0.91
