source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,LogisticRegression_TOP_pred,LogisticRegression_TOP_proba
WV,SWK,2024-02-01,2024,2,13,630.0,0.69,195,2208.0,2.41,228,915,0.2131,0.2492,0,1019,1,1019.0,0,4,1959.0,1948.0,3907.0,24.0,12.0,12.0,6,34.0,17.0,17.0,4180.0,4181.0,8361.0,1.0,0.25,24.0,0.7213475204444817,0.25,7.303413757626181,0.17528735681426252,0.004727011396624576,0.00015804597347889138,19.72416812387006,34.586378348284754,6.830137959499469,7.361928390745802,0.16781609287035876,0.0028160920623561433,0.00010057471039565815,19.29913490419758,34.17206803717833,6.924140991835759,0,0.0,8.0,21.0,0.263,0,0.07540984,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.925,1,0.8660254037844386,0.5000000000000001,1.0,0.5216874895315347
HDR,HDRZ,2024-02-01,2024,2,1,202.0,0.17,74,4140.0,3.58,133,1155,0.0641,0.1152,10,1253,1,1253.0,0,1,0.0,1253.0,1253.0,1.0,0.0,1.0,3,17.0,6.0,11.0,2448.0,1253.0,3701.0,0.0,0.0,3.0,0.0,0.0,7.374787547122473,0.181321839887606,0.004626436715667275,0.0,25.232627351736202,33.64965429079944,6.111209754971252,7.65664961985473,0.18520115018319125,0.0030172414563853166,0.0,23.435662244371642,42.770171074346564,7.408804806484573,0,0.0,8.0,21.0,0.263,0,0.9748918,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.025,1,0.8660254037844386,0.5000000000000001,0.0,0.4102098947673741
AC,BKL,2024-02-01,2024,2,12,1190.0,0.85,395,7980.0,5.67,580,1408,0.2805,0.4119,28,1525,1,1525.0,0,4,3009.0,3009.0,6018.0,16.0,8.0,8.0,8,26.5,13.25,13.25,3023.2,4127.6,7150.8,0.0,0.0,32.0,0.0,0.0,7.786497389640788,0.1859195409021501,0.000905172417646852,0.0,19.397305628691598,33.96051637400156,7.421554808644043,7.807908034187624,0.1692528746936513,0.0006034482891360918,0.0,19.61013099242901,34.11413699457015,7.452089055858809,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0028409092,0.0,0.0,0.0,0.003,0.997,1,0.8660254037844386,0.5000000000000001,1.0,0.5414402815823302
LLZM,ZTMO,2024-02-01,2024,2,2,1310.0,0.61,502,3330.0,1.54,552,2163,0.2321,0.2552,0,2459,1,2459.0,0,4,3815.0,3815.0,7630.0,15.0,7.5,7.5,4,3.0,1.5,1.5,3815.0,3815.0,7630.0,0.0,0.0,16.0,0.0,0.0,7.970074517483791,0.1893678170082898,0.00040229886299234695,0.0,19.571936633737607,35.16982663842453,7.656496927313421,7.950574714974126,0.1893678170082898,0.00040229886299234695,0.0,19.571936633737607,35.16982663842453,7.636997138631755,0,0.0,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.4959927886821113
AMR,HLO,2024-02-01,2024,2,5,946.0,0.41,325,7139.0,3.12,473,2291,0.1419,0.2065,111,2451,1,2451.0,0,6,4399.0,5158.0,9557.0,12.0,6.0,6.0,4,12.0,6.0,6.0,4849.0,4592.0,9441.0,1.0,0.25,24.0,0.6213349345596119,0.2,7.61221575830667,0.19137931182637982,0.0012068965461576122,0.0,23.192754746511064,39.81465411802818,7.309342159793295,7.599215497605331,0.19137931182637982,0.0012068965461576122,0.0,23.192754746511064,39.81465411802818,7.296341951037276,0,0.0,8.0,21.0,0.263,0,0.48930597,0.0,0.0,0.0,0.489,0.0,0.0,0.0,0.511,1,0.8660254037844386,0.5000000000000001,0.0,0.4755942179847229
AHPR,AHP,2024-02-01,2024,2,2,649.0,0.69,268,1550.0,1.65,285,940,0.2851,0.3032,0,993,1,993.0,0,4,1993.0,1993.0,3986.0,5.0,2.5,2.5,4,3.0,1.5,1.5,1993.0,1962.0,3955.0,0.0,0.0,16.0,0.0,0.0,7.606301529477511,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.287479751240248,7.554301490739587,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.235479709745824,0,0.0,8.0,21.0,0.263,1,0.05531915,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.945,1,0.8660254037844386,0.5000000000000001,0.0,0.4858369530823724
LLZM,GD,2024-02-01,2024,2,13,826.0,0.69,465,2483.0,2.07,505,1199,0.3878,0.4212,0,1356,1,1356.0,0,4,3815.0,3815.0,7630.0,15.0,7.5,7.5,14,32.5,18.0,14.5,14031.0,10490.0,24521.0,0.0,0.0,56.0,0.0,0.0,7.970074517483791,0.1893678170082898,0.00040229886299234695,0.0,19.571936633737607,35.16982663842453,7.656496927313421,8.001655445701774,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.717244484301271,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5440809938125206
VH,LEDN,2024-02-01,2024,2,8,496.0,0.82,184,711.0,1.18,191,603,0.3051,0.3167,0,555,1,555.0,0,4,2265.0,1710.0,3975.0,18.0,9.0,9.0,18,35.33333333333333,18.444444444444443,16.88888888888889,12235.0,12890.0,25125.0,0.0,0.0,72.0,0.0,0.0,7.930281537574255,0.19870689765004249,0.0007040229915031072,0.0,20.98250385228245,37.80413692915577,7.570727006799873,7.9042815178547094,0.19870689765004249,0.0007040229915031072,0.0,20.98250385228245,37.80413692915577,7.54472698391169,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5666422684703334
NVP,HFD,2024-02-01,2024,2,5,1001.0,0.69,348,3931.0,2.69,421,1460,0.2384,0.2884,0,1416,1,1416.0,0,4,2840.0,2840.0,5680.0,16.0,8.0,8.0,4,10.0,5.0,5.0,2846.0,4423.0,7269.0,0.0,0.0,16.0,0.0,0.0,7.897520173897688,0.1925287369809959,0.0014080460044159286,0.0,19.626304683329046,35.84379217747984,7.5702212720081725,7.8910201106263305,0.1925287369809959,0.0014080460044159286,0.0,19.626304683329046,35.84379217747984,7.5637212638882385,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.49828899732005655
DR,BMN,2024-02-01,2024,2,6,268.0,0.28,104,1236.0,1.31,133,945,0.1101,0.1407,1,1000,1,1000.0,0,8,4323.0,4292.0,8615.0,20.5,10.25,10.25,4,13.0,6.5,6.5,1993.0,1020.0,3013.0,1.0,0.2,32.0,0.9102392266268373,0.3333333333333333,7.546654978287995,0.1775862075945084,0.00010057471307187245,0.0,18.05234090589929,32.44344738434101,7.222588888187518,7.585655276759945,0.1775862075945084,0.00010057471307187245,0.0,18.05234090589929,32.44344738434101,7.261589137644603,0,0.0,8.0,21.0,0.263,0,0.06031746,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.94,1,0.8660254037844386,0.5000000000000001,1.0,0.5088357776195036
WT,MZ,2024-02-01,2024,2,7,488.0,0.53,158,1470.0,1.61,44,915,0.1727,0.0481,2,916,1,916.0,0,5,4461.0,4959.0,9420.0,45.66666666666667,26.0,19.666666666666668,3,18.5,8.5,10.0,1820.0,916.0,2736.0,0.0,0.0,15.0,0.0,0.0,7.816715416766104,0.15862069064858317,0.0002011494261437449,0.0,16.875221364457033,32.553102527541675,7.404790191814818,7.881715603472515,0.15862069064858317,0.0002011494261437449,0.0,16.875221364457033,32.553102527541675,7.4697902387586135,0,0.0,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5574682190652893
GDM,ZBM,2024-02-01,2024,2,9,4527.0,2.08,1689,8405.0,3.86,2023,2180,0.7748,0.928,107,2310,1,2310.0,0,6,6787.0,6787.0,13574.0,18.0,9.0,9.0,3,20.0,11.0,9.0,3467.0,1151.0,4618.0,0.0,0.0,18.0,0.0,0.0,7.8594884873721105,0.19181034534141936,0.004626436876240133,0.0,18.42451348892231,34.46482669904657,7.485278714662311,7.938614867285065,0.18448276055612783,0.0002011494261437449,0.0,18.287293902073785,32.70206809043884,7.517206872331685,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0004587156,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5678259673305922
BDG,APN,2024-02-01,2024,2,8,2159.0,0.92,493,8308.0,3.54,649,2349,0.2099,0.2763,24,2450,1,2450.0,0,4,3785.0,3785.0,7570.0,19.0,9.5,9.5,4,22.0,11.0,11.0,3785.0,3806.0,7591.0,0.0,0.0,16.0,0.0,0.0,7.933770088114958,0.17270115056428417,0.0005028735653593622,0.0,19.868849727271616,34.99810253066578,7.591959753940845,7.9094140425153165,0.17600574805775934,0.0016091953770353876,0.0,19.058952175337694,34.45810251742944,7.5556783703551895,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5341186277740497
AH,AHP,2024-02-01,2024,2,1,254.0,0.27,80,1562.0,1.65,234,945,0.0847,0.2476,20,1000,1,1000.0,0,14,7830.0,8120.0,15950.0,21.714285714285715,10.857142857142858,10.857142857142858,4,3.0,1.5,1.5,1993.0,1962.0,3955.0,0.0,0.0,56.0,0.0,0.0,7.476301933702981,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.157480054888232,7.554301490739587,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.235479709745824,0,0.0,8.0,21.0,0.263,0,0.06031746,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.94,1,0.8660254037844386,0.5000000000000001,0.0,0.4738592169862602
NS,AMF,2024-02-01,2024,2,39,0.0,0.0,0,0.0,0.0,0,4,0.0,0.0,0,68,10,6.8,0,5,2218.0,2223.8,4441.8,30.5,10.5,20.0,16,48.0,25.75,22.25,11060.8,10727.0,21787.8,0.0,0.0,80.0,0.0,0.0,7.587221193330726,0.18879310390644374,0.004224137970428357,0.00015804597347889138,18.981467214466512,34.956206016841975,7.203384954353859,7.71931898788731,0.18132184042284885,0.004827586088286734,0.0,18.541795207508677,34.77206808020328,7.339074735840161,0,0.0,8.0,21.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.3236582840194197
DT,GV,2024-02-01,2024,2,8,5290.0,1.81,1302,26688.0,9.14,1848,2919,0.446,0.6331,9,2881,1,2881.0,0,10,10003.0,9862.0,19865.0,15.2,7.6,7.6,11,19.53333333333333,8.333333333333334,11.2,9990.0,7695.0,17685.0,1.0,0.09090909090909091,110.0,0.43429448190325176,0.1,8.002192473488636,0.18074712726747852,0.0026149424649346835,0.0,19.357214413840197,35.20396464309473,7.656718372270979,7.957551967534611,0.19123563177926445,0.002614942518458969,0.0,21.263657430122638,38.63741283101597,7.734778938964865,0,0.0,8.0,21.0,0.263,1,0.9962316,0.0037684138,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.6472613236955962
AMPO,ALMM,2024-02-01,2024,2,2,3187.0,1.33,1113,7256.0,3.03,1216,2394,0.4649,0.5079,1,2672,1,2672.0,0,8,5385.67,5383.0,10768.67,20.0,10.0,10.0,4,3.0,1.5,1.5,5381.0,4243.0,9624.0,1.0,0.2,32.0,0.43429448190325176,0.1,7.763068985557933,0.19123563265706273,0.0020114942507325918,0.0,19.824412606399633,35.79310250008243,7.385770133857069,7.750068705700253,0.19123563265706273,0.0020114942507325918,1.4367815770808308e-05,19.824412606399633,35.79310250008243,7.3727698942710616,0,0.0,8.0,21.0,0.263,1,0.00041771095,0.0,0.0,0.00041771095,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.4475124420547611
NS,HDE,2024-02-01,2024,2,9,752.0,0.81,238,1117.0,1.2,248,927,0.2567,0.2675,0,1104,1,1104.0,0,5,2218.0,2223.8,4441.8,30.5,10.5,20.0,4,18.0,9.0,9.0,2217.0,2218.0,4435.0,0.0,0.0,20.0,0.0,0.0,7.587221193330726,0.18879310390644374,0.004224137970428357,0.00015804597347889138,18.981467214466512,34.956206016841975,7.203384954353859,7.5471207110703675,0.1758620697769454,0.003318965488552362,0.00015804597347889138,18.96977649851777,33.67344746199147,7.078370718606587,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.2524341453768727
HAD,LEDN,2024-02-01,2024,2,25,2432.0,1.19,878,10960.0,5.36,1078,2045,0.4293,0.5271,0,1912,1,1912.0,0,6,6386.0,5078.0,11464.0,24.0,12.0,12.0,18,35.33333333333333,18.444444444444443,16.88888888888889,12235.0,12890.0,25125.0,0.0,0.0,108.0,0.0,0.0,7.819255991292925,0.18505747194519673,0.000905172417646852,0.0,20.817422294753722,37.41620586041746,7.515807701595898,7.9042815178547094,0.19870689765004249,0.0007040229915031072,0.0,20.98250385228245,37.80413692915577,7.54472698391169,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.7133579687311512
AMPO,ALM,2024-02-01,2024,2,3,117.0,1.63,43,176.0,2.44,44,72,0.5972,0.6111,0,4,1,4.0,0,8,5385.67,5383.0,10768.67,20.0,10.0,10.0,18,43.075,21.7,21.375,5726.139999999999,6613.38,12339.52,2.0,0.16666666666666666,144.0,2.0008056674402104,0.6666666666666666,7.763068985557933,0.19123563265706273,0.0020114942507325918,0.0,19.824412606399633,35.79310250008243,7.385770133857069,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,0,0.0,8.0,21.0,0.263,1,0.9583333,0.0,0.0,0.0,0.958,0.0,0.0,0.0,0.042,1,0.8660254037844386,0.5000000000000001,1.0,0.6794833014901765
ZL,WZ,2024-02-01,2024,2,9,402.0,0.43,159,240.0,0.26,7,934,0.1702,0.0075,41,1113,1,1113.0,0,16,6412.71,10156.14,16568.85,96.0,52.0,44.0,3,18.0,9.0,9.0,2217.0,1113.0,3330.0,0.0,0.0,48.0,0.0,0.0,7.550574714917389,0.17499999947118006,0.0035201148183523923,0.00011494252616646646,19.255094976860217,34.37534390167258,7.149066085788025,7.492074618694083,0.17499999947118006,0.0035201148183523923,0.00011494252616646646,19.255094976860217,34.37534390167258,7.090566048676941,0,0.0,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.20591824672550701
ZL,AMF,2024-02-01,2024,2,66,606.0,0.6,207,3901.0,3.84,342,1017,0.2035,0.3363,19,1234,1,1234.0,0,16,6412.71,10156.14,16568.85,96.0,52.0,44.0,16,48.0,25.75,22.25,11060.8,10727.0,21787.8,0.0,0.0,256.0,0.0,0.0,7.550574714917389,0.17499999947118006,0.0035201148183523923,0.00011494252616646646,19.255094976860217,34.37534390167258,7.149066085788025,7.71931898788731,0.18132184042284885,0.004827586088286734,0.0,18.541795207508677,34.77206808020328,7.339074735840161,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5113551677871851
ALM,ZL,2024-02-01,2024,2,81,90.0,1.38,33,128.0,1.97,24,65,0.5077,0.3692,0,244,28,8.71,0,18,5726.139999999999,6613.38,12339.52,43.075,21.7,21.375,16,96.0,52.0,44.0,6412.71,10156.14,16568.85,1.0,0.05263157894736842,288.0,0.5581106265512472,0.16666666666666666,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,7.550574714917389,0.17499999947118006,0.0035201148183523923,0.00011494252616646646,19.255094976860217,34.37534390167258,7.149066085788025,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.7747428295482505
RAI,DVD,2024-02-01,2024,2,3,2753.0,1.66,845,5987.0,3.6,907,1661,0.5087,0.5461,8,1772,1,1772.0,0,8,3571.3,3148.8,6720.1,18.0,9.0,9.0,15,20.482142857142858,11.625,8.857142857142858,7929.0,7864.0,15793.0,3.0,0.3333333333333333,120.0,1.4094374998787453,0.35757575757575755,7.777563111952923,0.18448275994595098,0.0008045976938701224,0.0,19.06484791328167,35.49982660460746,7.470953970119871,7.7242987892247905,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.351884994013556,0,0.0,8.0,21.0,0.263,1,0.11499097,0.0,0.0,0.0012040939,0.115,0.0,0.0,0.001,0.884,1,0.8660254037844386,0.5000000000000001,0.0,0.4623652232391003
ZLW,RSD,2024-02-01,2024,2,23,78.0,3.9,20,78.0,3.9,20,20,1.0,1.0,2,19,1,19.0,0,11,4158.53,4172.0,8330.529999999999,30.0,16.0,14.0,8,43.46666666666667,24.666666666666668,18.8,2324.0,4805.0,7129.0,2.0,0.2222222222222222,88.0,1.424137568996588,0.47619047619047616,8.035457089885899,0.18448275937859354,0.0002011494261437449,0.0,19.38358372723919,34.861550732590686,7.590557687584011,8.056643739570168,0.1941091961323701,0.0007040230129128215,0.0,18.786238562015967,35.18275776265681,7.681859221266604,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5838899548314791
GP,HZE,2024-02-01,2024,2,5,904.0,0.99,309,2691.0,2.95,350,911,0.3392,0.3842,1,904,1,904.0,0,4,1820.0,1457.0,3277.0,11.0,5.5,5.5,4,15.0,7.5,7.5,1820.0,1820.0,3640.0,0.0,0.0,16.0,0.0,0.0,7.847132151732328,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.476586192846298,7.886396728306153,0.1681034498173615,0.0,0.0,16.842923554195753,33.52603360976296,7.54379615410306,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5204006398383746
DLD,STZ,2024-02-01,2024,2,6,790.0,0.95,342,1135.0,1.36,467,833,0.4106,0.5606,15,881,1,881.0,0,6,4005.0,3973.0,7978.0,12.0,6.0,6.0,4,7.0,3.5,3.5,1785.0,1785.0,3570.0,0.0,0.0,24.0,0.0,0.0,7.680319219608203,0.18132184042284885,0.004827586088286734,0.0,18.541795207508677,34.77206808020328,7.300074921428473,7.678882424371724,0.18836207069114022,0.0032183907861853467,0.0,17.92009743945352,33.657930124080046,7.237503071797305,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5083916210146736
BNK,UTVR,2024-02-01,2024,2,7,697.0,0.56,305,3007.0,2.43,359,1238,0.2464,0.29,0,1342,1,1342.0,0,5,2667.0,2479.09,5146.09,11.833333333333332,5.5,6.333333333333333,6,7.333333333333333,3.6666666666666665,3.6666666666666665,9450.0,9347.0,18797.0,1.0,0.2,30.0,0.3396232718951086,0.05263157894736842,7.801976939470603,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.453988500367636,7.801976939470603,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.453988500367636,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.00080775446,0.0,0.0,0.0,0.001,0.999,1,0.8660254037844386,0.5000000000000001,0.0,0.43329678431317936
DN,HRT,2024-02-01,2024,2,18,3540.0,2.43,872,10094.0,6.94,1011,1455,0.5993,0.6948,1,1659,1,1659.0,0,5,2864.0,3801.0,6665.0,25.166666666666664,13.5,11.666666666666666,4,28.0,14.0,14.0,2851.0,2777.0,5628.0,0.0,0.0,20.0,0.0,0.0,7.792451168656692,0.1692528753252379,0.0,0.0,16.800293006045724,32.86861980303951,7.407106342158098,7.791882172558757,0.1645114952163107,0.00010057471307187245,0.0,16.82326145504398,32.67206805601887,7.404094831183039,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.48162927363939856
ALM,ALMP,2024-02-01,2024,2,2,1590.0,1.13,520,3609.0,2.56,553,1412,0.3683,0.3916,34,1538,1,1538.0,0,18,5726.139999999999,6613.38,12339.52,43.075,21.7,21.375,4,6.0,3.0,3.0,3126.0,3126.0,6252.0,1.0,0.09090909090909091,72.0,0.7213475204444817,0.25,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,7.651436774552553,0.17916666753804203,0.002715517359989128,0.00011494252616646646,20.93031816895323,37.72344718274029,7.335560341847354,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0007082153,0.0,0.0,0.0,0.001,0.999,1,0.8660254037844386,0.5000000000000001,0.0,0.30198356502521867
RAI,ASB,2024-02-01,2024,2,5,1080.0,1.91,396,2635.0,4.66,426,566,0.6996,0.7527,0,74,2,37.0,0,8,3571.3,3148.8,6720.1,18.0,9.0,9.0,21,23.072727272727274,11.272727272727273,11.8,8163.6,7446.7,15610.3,2.0,0.15384615384615385,168.0,1.039008973514235,0.29166666666666663,7.777563111952923,0.18448275994595098,0.0008045976938701224,0.0,19.06484791328167,35.49982660460746,7.470953970119871,7.711299040285207,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.33888520249005,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5529157812228149
BNK,DB,2024-02-01,2024,2,4,1031.0,0.94,498,2338.0,2.13,524,1100,0.4527,0.4764,1,1136,1,1136.0,0,5,2667.0,2479.09,5146.09,11.833333333333332,5.5,6.333333333333333,10,30.0,15.0,15.0,4727.0,4890.0,9617.0,1.0,0.14285714285714285,50.0,0.3396232718951086,0.05263157894736842,7.801976939470603,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.453988500367636,7.763640571663949,0.18074712731029796,0.0016091954519693878,0.0,18.6350294649601,35.09120587781928,7.469172229712036,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.49134456222829237
ZLW,BDPB,2024-02-01,2024,2,10,495.0,0.48,171,5389.0,5.18,311,1040,0.1644,0.299,23,1103,1,1103.0,0,11,4158.53,4172.0,8330.529999999999,30.0,16.0,14.0,4,15.0,7.5,7.5,2256.0,2226.0,4482.0,0.0,0.0,44.0,0.0,0.0,8.035457089885899,0.18448275937859354,0.0002011494261437449,0.0,19.38358372723919,34.861550732590686,7.590557687584011,8.024103367594124,0.2024425294614215,0.0017097701329266887,0.0,18.94098461701952,35.62034386122364,7.663543095876431,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.483654511492658
DLD,AMF,2024-02-01,2024,2,9,673.0,0.66,218,1118.0,1.09,228,1026,0.2125,0.2222,2,1061,1,1061.0,0,6,4005.0,3973.0,7978.0,12.0,6.0,6.0,16,48.0,25.75,22.25,11060.8,10727.0,21787.8,0.0,0.0,96.0,0.0,0.0,7.680319219608203,0.18132184042284885,0.004827586088286734,0.0,18.541795207508677,34.77206808020328,7.300074921428473,7.71931898788731,0.18132184042284885,0.004827586088286734,0.0,18.541795207508677,34.77206808020328,7.339074735840161,0,0.0,8.0,21.0,0.263,0,0.0009746589,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.8660254037844386,0.5000000000000001,1.0,0.6422753386623179
DN,HM,2024-02-01,2024,2,9,1545.0,1.42,357,7090.0,6.5,495,1091,0.3272,0.4537,0,1212,1,1212.0,0,5,2864.0,3801.0,6665.0,25.166666666666664,13.5,11.666666666666666,8,12.0,6.0,6.0,4702.0,4526.0,9228.0,1.0,0.16666666666666666,40.0,1.4426950408889634,0.5,7.792451168656692,0.1692528753252379,0.0,0.0,16.800293006045724,32.86861980303951,7.407106342158098,7.797083423612104,0.1745689662879911,0.0,0.0,17.15544297332051,32.564481927060534,7.409798884700084,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.4924943067908929
HT,EHV,2024-02-01,2024,2,32,6010.0,2.09,1402,22958.0,7.97,2399,2880,0.4868,0.833,258,3373,1,3373.0,0,13,11021.0,13086.0,24107.0,40.85714285714286,21.0,19.857142857142858,13,33.14285714285714,15.0,18.142857142857142,9126.0,11731.0,20857.0,1.0,0.07692307692307693,169.0,0.6213349345596119,0.2,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.931632294276751,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.561086280250001,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.6034809655954305
RAI,HVS,2024-02-01,2024,2,27,38.0,0.66,12,182.0,3.14,16,58,0.2069,0.2759,0,4,5,0.8,0,8,3571.3,3148.8,6720.1,18.0,9.0,9.0,18,29.45,15.7,13.75,9067.6,7842.8,16910.4,2.0,0.16666666666666666,144.0,1.039008973514235,0.29166666666666663,7.777563111952923,0.18448275994595098,0.0008045976938701224,0.0,19.06484791328167,35.49982660460746,7.470953970119871,7.73570715536995,0.1785919552818797,0.0015086207067829438,0.0,18.387631229970648,34.61275764922986,7.398925492133217,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5476235106832834
